"","x"
"1071","ENSG00000156384"
"1072","ENSG00000198597"
"1073","ENSG00000119397"
"1074","ENSG00000134602"
"1075","ENSG00000186469"
"1076","ENSG00000137819"
"1077","ENSG00000089225"
"1078","ENSG00000233247"
"1079","ENSG00000164850"
"1080","ENSG00000130066"
"1081","ENSG00000129534"
"1082","ENSG00000110660"
"1083","ENSG00000173210"
"1084","ENSG00000179029"
"1085","ENSG00000100234"
"1086","ENSG00000164038"
"1087","ENSG00000124126"
"1088","ENSG00000228002"
"1089","ENSG00000182916"
"1090","ENSG00000279307"
"1091","ENSG00000133302"
"1092","ENSG00000142156"
"1093","ENSG00000287023"
"1094","ENSG00000064199"
"1095","ENSG00000196460"
"1096","ENSG00000162618"
"1097","ENSG00000138944"
"1098","ENSG00000157510"
"1099","ENSG00000136859"
"1100","ENSG00000219023"
"1101","ENSG00000170801"
"1102","ENSG00000173727"
"1103","ENSG00000205100"
"1104","ENSG00000232389"
"1105","ENSG00000184254"
"1106","ENSG00000280120"
"1107","ENSG00000185432"
"1108","ENSG00000266707"
"1109","ENSG00000115318"
"1110","ENSG00000051825"
"1111","ENSG00000093217"
"1112","ENSG00000171992"
"1113","ENSG00000143507"
"1114","ENSG00000233170"
"1115","ENSG00000122861"
"1116","ENSG00000101955"
"1117","ENSG00000162631"
"1118","ENSG00000269940"
"1119","ENSG00000196754"
"1120","ENSG00000197467"
"1121","ENSG00000187134"
"1122","ENSG00000182504"
"1123","ENSG00000243495"
"1124","ENSG00000109881"
"1125","ENSG00000232952"
"1126","ENSG00000163584"
"1127","ENSG00000170745"
"1128","ENSG00000140263"
"1129","ENSG00000128050"
"1130","ENSG00000223960"
"1131","ENSG00000248527"
"1132","ENSG00000119865"
"1133","ENSG00000005249"
"1134","ENSG00000058668"
"1135","ENSG00000152133"
"1136","ENSG00000110330"
"1137","ENSG00000173218"
"1138","ENSG00000100578"
"1139","ENSG00000005448"
"1140","ENSG00000152990"
"1141","ENSG00000006118"
"1142","ENSG00000224725"
"1143","ENSG00000114405"
"1144","ENSG00000107020"
"1145","ENSG00000196678"
"1146","ENSG00000152784"
"1147","ENSG00000168621"
"1148","ENSG00000161544"
"1149","ENSG00000104312"
"1150","ENSG00000154040"
"1151","ENSG00000188342"
"1152","ENSG00000262902"
"1153","ENSG00000213080"
"1154","ENSG00000152359"
"1155","ENSG00000105711"
"1156","ENSG00000138587"
"1157","ENSG00000165029"
"1158","ENSG00000137767"
"1159","ENSG00000119938"
"1160","ENSG00000147872"
"1161","ENSG00000026025"
"1162","ENSG00000092036"
"1163","ENSG00000204634"
"1164","ENSG00000169213"
"1165","ENSG00000132763"
"1166","ENSG00000154229"
"1167","ENSG00000270983"
"1168","ENSG00000067082"
"1169","ENSG00000166321"
"1170","ENSG00000136235"
"1171","ENSG00000133739"
"1172","ENSG00000137338"
"1173","ENSG00000174799"
"1174","ENSG00000137842"
"1175","ENSG00000106268"
"1176","ENSG00000171792"
"1177","ENSG00000167081"
"1178","ENSG00000155189"
"1179","ENSG00000129255"
"1180","ENSG00000084070"
"1181","ENSG00000101624"
"1182","ENSG00000164418"
"1183","ENSG00000228594"
"1184","ENSG00000144034"
"1185","ENSG00000128694"
"1186","ENSG00000235363"
"1187","ENSG00000183137"
"1188","ENSG00000164754"
"1189","ENSG00000266501"
"1190","ENSG00000213326"
"1191","ENSG00000128039"
"1192","ENSG00000226608"
"1193","ENSG00000152147"
"1194","ENSG00000136518"
"1195","ENSG00000020922"
"1196","ENSG00000107566"
"1197","ENSG00000276045"
"1198","ENSG00000096654"
"1199","ENSG00000114738"
"1200","ENSG00000154640"
"1201","ENSG00000026508"
"1202","ENSG00000167461"
"1203","ENSG00000158373"
