"","x"
"1071","ENSG00000162337"
"1072","ENSG00000164442"
"1073","ENSG00000239552"
"1074","ENSG00000131370"
"1075","ENSG00000187479"
"1076","ENSG00000149582"
"1077","ENSG00000101460"
"1078","ENSG00000205364"
"1079","ENSG00000219438"
"1080","ENSG00000188783"
"1081","ENSG00000122786"
"1082","ENSG00000138771"
"1083","ENSG00000148344"
"1084","ENSG00000262655"
"1085","ENSG00000128710"
"1086","ENSG00000138193"
"1087","ENSG00000175315"
"1088","ENSG00000116106"
"1089","ENSG00000137573"
"1090","ENSG00000144810"
"1091","ENSG00000150051"
"1092","ENSG00000072163"
"1093","ENSG00000151320"
"1094","ENSG00000179715"
"1095","ENSG00000236876"
"1096","ENSG00000201217"
"1097","ENSG00000221852"
"1098","ENSG00000176971"
"1099","ENSG00000198542"
"1100","ENSG00000105664"
"1101","ENSG00000126785"
"1102","ENSG00000101384"
"1103","ENSG00000006016"
"1104","ENSG00000143341"
"1105","ENSG00000122862"
"1106","ENSG00000074590"
"1107","ENSG00000180914"
"1108","ENSG00000282849"
"1109","ENSG00000150556"
"1110","ENSG00000151414"
"1111","ENSG00000140545"
"1112","ENSG00000074527"
"1113","ENSG00000111859"
"1114","ENSG00000151892"
"1115","ENSG00000246430"
"1116","ENSG00000127329"
"1117","ENSG00000187800"
"1118","ENSG00000163431"
"1119","ENSG00000224259"
"1120","ENSG00000133110"
"1121","ENSG00000100368"
"1122","ENSG00000142910"
"1123","ENSG00000130751"
"1124","ENSG00000163453"
"1125","ENSG00000099337"
"1126","ENSG00000138135"
"1127","ENSG00000207959"
"1128","ENSG00000139211"
"1129","ENSG00000115461"
"1130","ENSG00000188581"
"1131","ENSG00000123358"
"1132","ENSG00000155324"
"1133","ENSG00000073756"
"1134","ENSG00000261105"
"1135","ENSG00000132329"
"1136","ENSG00000207864"
"1137","ENSG00000159251"
"1138","ENSG00000157766"
"1139","ENSG00000207563"
"1140","ENSG00000140511"
"1141","ENSG00000091490"
"1142","ENSG00000167641"
"1143","ENSG00000156466"
"1144","ENSG00000111057"
"1145","ENSG00000106819"
"1146","ENSG00000104332"
"1147","ENSG00000175899"
"1148","ENSG00000121039"
"1149","ENSG00000261573"
"1150","ENSG00000060718"
"1151","ENSG00000145681"
"1152","ENSG00000127951"
"1153","ENSG00000170893"
