"","x"
"3513","ENSG00000250708"
"3514","ENSG00000231605"
"3515","ENSG00000231652"
"3516","ENSG00000237208"
"3517","ENSG00000225564"
"3518","ENSG00000287709"
"3519","ENSG00000248174"
"3520","ENSG00000225062"
"3521","ENSG00000267065"
"3522","ENSG00000223786"
"3523","ENSG00000269072"
"3524","ENSG00000242686"
"3525","ENSG00000285483"
"3526","ENSG00000226706"
"3527","ENSG00000225973"
"3528","ENSG00000236617"
"3529","ENSG00000250915"
"3530","ENSG00000288522"
"3531","ENSG00000254811"
"3532","ENSG00000254562"
"3533","ENSG00000228135"
"3534","ENSG00000249584"
"3535","ENSG00000270332"
"3536","ENSG00000227467"
"3537","ENSG00000270159"
"3538","ENSG00000258977"
"3539","ENSG00000228697"
"3540","ENSG00000248132"
"3541","ENSG00000268095"
"3542","ENSG00000232160"
"3543","ENSG00000246211"
"3544","ENSG00000285051"
"3545","ENSG00000249106"
"3546","ENSG00000237707"
"3547","ENSG00000246394"
"3548","ENSG00000258743"
"3549","ENSG00000250127"
"3550","ENSG00000269964"
"3551","ENSG00000267201"
"3552","ENSG00000260286"
"3553","ENSG00000260172"
"3554","ENSG00000228401"
"3555","ENSG00000260026"
"3556","ENSG00000226903"
"3557","ENSG00000261184"
"3558","ENSG00000250954"
"3559","ENSG00000230021"
"3560","ENSG00000226484"
"3561","ENSG00000245311"
"3562","ENSG00000233937"
"3563","ENSG00000248529"
"3564","ENSG00000251504"
"3565","ENSG00000270006"
"3566","ENSG00000237468"
"3567","ENSG00000203739"
"3568","ENSG00000266970"
"3569","ENSG00000238210"
"3570","ENSG00000261697"
"3571","ENSG00000228308"
"3572","ENSG00000231131"
"3573","ENSG00000259293"
"3574","ENSG00000229531"
"3575","ENSG00000260102"
"3576","ENSG00000236795"
"3577","ENSG00000287925"
"3578","ENSG00000260219"
"3579","ENSG00000261095"
"3580","ENSG00000267123"
"3581","ENSG00000284830"
"3582","ENSG00000247810"
"3583","ENSG00000245975"
"3584","ENSG00000260063"
"3585","ENSG00000258274"
"3586","ENSG00000228151"
"3587","ENSG00000251128"
"3588","ENSG00000260083"
"3589","ENSG00000288568"
"3590","ENSG00000262188"
"3591","ENSG00000229102"
"3592","ENSG00000287050"
"3593","ENSG00000232458"
"3594","ENSG00000236461"
"3595","ENSG00000224718"
"3596","ENSG00000260343"
"3597","ENSG00000282706"
"3598","ENSG00000289133"
"3599","ENSG00000232023"
"3600","ENSG00000262585"
"3601","ENSG00000258733"
"3602","ENSG00000288930"
"3603","ENSG00000224995"
"3604","ENSG00000224017"
"3605","ENSG00000249534"
"3606","ENSG00000236720"
"3607","ENSG00000224865"
"3608","ENSG00000245534"
"3609","ENSG00000244302"
"3610","ENSG00000238284"
"3611","ENSG00000233569"
"3612","ENSG00000245928"
"3613","ENSG00000254427"
"3614","ENSG00000234155"
"3615","ENSG00000254968"
"3616","ENSG00000233968"
"3617","ENSG00000255100"
"3618","ENSG00000259905"
"3619","ENSG00000267709"
"3620","ENSG00000267147"
"3621","ENSG00000235527"
"3622","ENSG00000247416"
"3623","ENSG00000259530"
"3624","ENSG00000248505"
"3625","ENSG00000262833"
"3626","ENSG00000249201"
"3627","ENSG00000249364"
"3628","ENSG00000251323"
"3629","ENSG00000287260"
"3630","ENSG00000228740"
"3631","ENSG00000250754"
"3632","ENSG00000260420"
"3633","ENSG00000222001"
"3634","ENSG00000285336"
"3635","ENSG00000267522"
"3636","ENSG00000224714"
"3637","ENSG00000237476"
"3638","ENSG00000255314"
"3639","ENSG00000255084"
"3640","ENSG00000259163"
"3641","ENSG00000283697"
"3642","ENSG00000234056"
"3643","ENSG00000249295"
"3644","ENSG00000278096"
"3645","ENSG00000237419"
"3646","ENSG00000258039"
"3647","ENSG00000256195"
"3648","ENSG00000234493"
"3649","ENSG00000251059"
"3650","ENSG00000256746"
"3651","ENSG00000255178"
"3652","ENSG00000272677"
"3653","ENSG00000258545"
"3654","ENSG00000250739"
"3655","ENSG00000280513"
"3656","ENSG00000237292"
"3657","ENSG00000250546"
"3658","ENSG00000267421"
"3659","ENSG00000259351"
"3660","ENSG00000245832"
"3661","ENSG00000277200"
"3662","ENSG00000229433"
"3663","ENSG00000229261"
"3664","ENSG00000228127"
"3665","ENSG00000235455"
"3666","ENSG00000258499"
"3667","ENSG00000281811"
"3668","ENSG00000288009"
"3669","ENSG00000197171"
"3670","ENSG00000226799"
"3671","ENSG00000225188"
"3672","ENSG00000233950"
"3673","ENSG00000235273"
"3674","ENSG00000232469"
"3675","ENSG00000237690"
"3676","ENSG00000224633"
"3677","ENSG00000227178"
"3678","ENSG00000230089"
"3679","ENSG00000232146"
"3680","ENSG00000231279"
"3681","ENSG00000237914"
"3682","ENSG00000237937"
"3683","ENSG00000251210"
"3684","ENSG00000234387"
"3685","ENSG00000233154"
"3686","ENSG00000231422"
"3687","ENSG00000256232"
"3688","ENSG00000250417"
"3689","ENSG00000280809"
"3690","ENSG00000243224"
"3691","ENSG00000257860"
"3692","ENSG00000286125"
"3693","ENSG00000250062"
"3694","ENSG00000245281"
"3695","ENSG00000250634"
"3696","ENSG00000226304"
"3697","ENSG00000231789"
"3698","ENSG00000245719"
"3699","ENSG00000258630"
"3700","ENSG00000249326"
"3701","ENSG00000249343"
"3702","ENSG00000257762"
"3703","ENSG00000236078"
"3704","ENSG00000255435"
"3705","ENSG00000228309"
"3706","ENSG00000249252"
"3707","ENSG00000236137"
"3708","ENSG00000198491"
"3709","ENSG00000249713"
"3710","ENSG00000257859"
"3711","ENSG00000230174"
"3712","ENSG00000226768"
"3713","ENSG00000231836"
"3714","ENSG00000234858"
"3715","ENSG00000288537"
"3716","ENSG00000250819"
"3717","ENSG00000260599"
"3718","ENSG00000275491"
"3719","ENSG00000277631"
"3720","ENSG00000248538"
"3721","ENSG00000283175"
"3722","ENSG00000285122"
"3723","ENSG00000278390"
"3724","ENSG00000250111"
"3725","ENSG00000261615"
"3726","ENSG00000221817"
"3727","ENSG00000231365"
"3728","ENSG00000235059"
"3729","ENSG00000280639"
"3730","ENSG00000225764"
"3731","ENSG00000249521"
"3732","ENSG00000287162"
"3733","ENSG00000241933"
"3734","ENSG00000258136"
"3735","ENSG00000225914"
"3736","ENSG00000261558"
"3737","ENSG00000254334"
"3738","ENSG00000250579"
"3739","ENSG00000235643"
"3740","ENSG00000232077"
"3741","ENSG00000253641"
"3742","ENSG00000285229"
"3743","ENSG00000259964"
"3744","ENSG00000249699"
"3745","ENSG00000225640"
"3746","ENSG00000246541"
"3747","ENSG00000227258"
"3748","ENSG00000249825"
"3749","ENSG00000253455"
"3750","ENSG00000261645"
"3751","ENSG00000260088"
"3752","ENSG00000278719"
"3753","ENSG00000250493"
"3754","ENSG00000231969"
"3755","ENSG00000248738"
"3756","ENSG00000242428"
"3757","ENSG00000225437"
"3758","ENSG00000265298"
"3759","ENSG00000246084"
"3760","ENSG00000272288"
"3761","ENSG00000229876"
"3762","ENSG00000236511"
"3763","ENSG00000236049"
"3764","ENSG00000250668"
"3765","ENSG00000228888"
"3766","ENSG00000253608"
"3767","ENSG00000254839"
"3768","ENSG00000285247"
"3769","ENSG00000224048"
"3770","ENSG00000261249"
"3771","ENSG00000285340"
"3772","ENSG00000246477"
"3773","ENSG00000245552"
"3774","ENSG00000233365"
"3775","ENSG00000280765"
"3776","ENSG00000232104"
"3777","ENSG00000225497"
"3778","ENSG00000253643"
"3779","ENSG00000244564"
"3780","ENSG00000236467"
"3781","ENSG00000225988"
"3782","ENSG00000241158"
"3783","ENSG00000238097"
"3784","ENSG00000251370"
"3785","ENSG00000250073"
"3786","ENSG00000253551"
"3787","ENSG00000231817"
"3788","ENSG00000235343"
"3789","ENSG00000273061"
"3790","ENSG00000249710"
"3791","ENSG00000283361"
"3792","ENSG00000236754"
"3793","ENSG00000234928"
"3794","ENSG00000280986"
"3795","ENSG00000226383"
"3796","ENSG00000256577"
"3797","ENSG00000260439"
"3798","ENSG00000227007"
"3799","ENSG00000233515"
"3800","ENSG00000246339"
"3801","ENSG00000233399"
"3802","ENSG00000225706"
"3803","ENSG00000249396"
"3804","ENSG00000232900"
"3805","ENSG00000254254"
"3806","ENSG00000234647"
"3807","ENSG00000259004"
"3808","ENSG00000248309"
"3809","ENSG00000226533"
"3810","ENSG00000254607"
"3811","ENSG00000226717"
"3812","ENSG00000236024"
"3813","ENSG00000259422"
"3814","ENSG00000230550"
"3815","ENSG00000234944"
"3816","ENSG00000253490"
"3817","ENSG00000223884"
"3818","ENSG00000259362"
"3819","ENSG00000229720"
"3820","ENSG00000233246"
"3821","ENSG00000235448"
"3822","ENSG00000245384"
"3823","ENSG00000283297"
"3824","ENSG00000248964"
"3825","ENSG00000250250"
"3826","ENSG00000255087"
"3827","ENSG00000259281"
"3828","ENSG00000223485"
"3829","ENSG00000233048"
"3830","ENSG00000253871"
"3831","ENSG00000276170"
"3832","ENSG00000248555"
"3833","ENSG00000273409"
"3834","ENSG00000261039"
"3835","ENSG00000248150"
"3836","ENSG00000265692"
"3837","ENSG00000254588"
"3838","ENSG00000235687"
"3839","ENSG00000246214"
"3840","ENSG00000233993"
"3841","ENSG00000253281"
"3842","ENSG00000251175"
"3843","ENSG00000236841"
"3844","ENSG00000261798"
"3845","ENSG00000245008"
"3846","ENSG00000226251"
"3847","ENSG00000248455"
"3848","ENSG00000227071"
"3849","ENSG00000255474"
"3850","ENSG00000226506"
"3851","ENSG00000263063"
"3852","ENSG00000281097"
"3853","ENSG00000237803"
"3854","ENSG00000283982"
"3855","ENSG00000228067"
"3856","ENSG00000236008"
"3857","ENSG00000237750"
"3858","ENSG00000276888"
"3859","ENSG00000226659"
"3860","ENSG00000249635"
"3861","ENSG00000236306"
"3862","ENSG00000184906"
"3863","ENSG00000256115"
"3864","ENSG00000259175"
"3865","ENSG00000225738"
"3866","ENSG00000232712"
"3867","ENSG00000229444"
"3868","ENSG00000245293"
"3869","ENSG00000231367"
"3870","ENSG00000234676"
"3871","ENSG00000273125"
"3872","ENSG00000280350"
"3873","ENSG00000260720"
"3874","ENSG00000271856"
"3875","ENSG00000237267"
"3876","ENSG00000227857"
"3877","ENSG00000232100"
"3878","ENSG00000260792"
"3879","ENSG00000223993"
"3880","ENSG00000224863"
"3881","ENSG00000237654"
"3882","ENSG00000273523"
"3883","ENSG00000224504"
"3884","ENSG00000225321"
"3885","ENSG00000227117"
"3886","ENSG00000236107"
"3887","ENSG00000248391"
"3888","ENSG00000230962"
"3889","ENSG00000237396"
"3890","ENSG00000233776"
"3891","ENSG00000259518"
"3892","ENSG00000265666"
"3893","ENSG00000240893"
"3894","ENSG00000277301"
"3895","ENSG00000260477"
"3896","ENSG00000272323"
"3897","ENSG00000237686"
"3898","ENSG00000230492"
"3899","ENSG00000251136"
"3900","ENSG00000251314"
"3901","ENSG00000243795"
"3902","ENSG00000258471"
"3903","ENSG00000254363"
"3904","ENSG00000230114"
"3905","ENSG00000234362"
"3906","ENSG00000262179"
"3907","ENSG00000238078"
"3908","ENSG00000271952"
"3909","ENSG00000106610"
"3910","ENSG00000281731"
"3911","ENSG00000249487"
"3912","ENSG00000248461"
"3913","ENSG00000230753"
"3914","ENSG00000231898"
"3915","ENSG00000242290"
"3916","ENSG00000246528"
"3917","ENSG00000228839"
"3918","ENSG00000245479"
"3919","ENSG00000281308"
"3920","ENSG00000251685"
"3921","ENSG00000108379"
"3922","ENSG00000277641"
"3923","ENSG00000272150"
"3924","ENSG00000286106"
"3925","ENSG00000275585"
"3926","ENSG00000280136"
"3927","ENSG00000289088"
"3928","ENSG00000229901"
"3929","ENSG00000281876"
"3930","ENSG00000237524"
"3931","ENSG00000232788"
"3932","ENSG00000274764"
"3933","ENSG00000282437"
"3934","ENSG00000283425"
"3935","ENSG00000283516"
"3936","ENSG00000181852"
"3937","ENSG00000213904"
"3938","ENSG00000271122"
"3939","ENSG00000239930"
"3940","ENSG00000197912"
"3941","ENSG00000227591"
"3942","ENSG00000253671"
"3943","ENSG00000258678"
"3944","ENSG00000245213"
"3945","ENSG00000283544"
"3946","ENSG00000283276"
"3947","ENSG00000225140"
"3948","ENSG00000260423"
"3949","ENSG00000232539"
"3950","ENSG00000233780"
"3951","ENSG00000223404"
"3952","ENSG00000253799"
"3953","ENSG00000179981"
"3954","ENSG00000214160"
"3955","ENSG00000259142"
"3956","ENSG00000277610"
"3957","ENSG00000207501"
"3958","ENSG00000207205"
"3959","ENSG00000207349"
"3960","ENSG00000207507"
"3961","ENSG00000201183"
"3962","ENSG00000207340"
"3963","ENSG00000201654"
"3964","ENSG00000201558"
"3965","ENSG00000275538"
"3966","ENSG00000202337"
"3967","ENSG00000185238"
"3968","ENSG00000131467"
"3969","ENSG00000203601"
"3970","ENSG00000051825"
"3971","ENSG00000124383"
"3972","ENSG00000137845"
"3973","ENSG00000164885"
"3974","ENSG00000135698"
"3975","ENSG00000172113"
"3976","ENSG00000100867"
"3977","ENSG00000064989"
"3978","ENSG00000229327"
"3979","ENSG00000102898"
"3980","ENSG00000149573"
"3981","ENSG00000204977"
"3982","ENSG00000281358"
"3983","ENSG00000281756"
"3984","ENSG00000225773"
"3985","ENSG00000223747"
"3986","ENSG00000227884"
"3987","ENSG00000235250"
"3988","ENSG00000223661"
"3989","ENSG00000233692"
"3990","ENSG00000229776"
"3991","ENSG00000132849"
"3992","ENSG00000132952"
"3993","ENSG00000173812"
"3994","ENSG00000105810"
"3995","ENSG00000197579"
"3996","ENSG00000137312"
"3997","ENSG00000223654"
"3998","ENSG00000236271"
"3999","ENSG00000206480"
"4000","ENSG00000232280"
"4001","ENSG00000206379"
"4002","ENSG00000230143"
"4003","ENSG00000224740"
"4004","ENSG00000123136"
"4005","ENSG00000115233"
"4006","ENSG00000165584"
"4007","ENSG00000205927"
"4008","ENSG00000282977"
"4009","ENSG00000085231"
"4010","ENSG00000279247"
"4011","ENSG00000116690"
"4012","ENSG00000144677"
"4013","ENSG00000171819"
"4014","ENSG00000139187"
"4015","ENSG00000270751"
"4016","ENSG00000134058"
"4017","ENSG00000277273"
"4018","ENSG00000135414"
"4019","ENSG00000173334"
"4020","ENSG00000270866"
"4021","ENSG00000226673"
"4022","ENSG00000143167"
"4023","ENSG00000269959"
"4024","ENSG00000180855"
"4025","ENSG00000153283"
"4026","ENSG00000105355"
"4027","ENSG00000109736"
"4028","ENSG00000135823"
"4029","ENSG00000278615"
"4030","ENSG00000167186"
"4031","ENSG00000198496"
"4032","ENSG00000172348"
"4033","ENSG00000102854"
"4034","ENSG00000010626"
"4035","ENSG00000128606"
"4036","ENSG00000068831"
"4037","ENSG00000125944"
"4038","ENSG00000282958"
"4039","ENSG00000121073"
"4040","ENSG00000136485"
"4041","ENSG00000157823"
"4042","ENSG00000132964"
"4043","ENSG00000102738"
"4044","ENSG00000136436"
"4045","ENSG00000197584"
"4046","ENSG00000171723"
"4047","ENSG00000136933"
"4048","ENSG00000126768"
"4049","ENSG00000112337"
"4050","ENSG00000275334"
"4051","ENSG00000275836"
"4052","ENSG00000274280"
"4053","ENSG00000278433"
"4054","ENSG00000284094"
"4055","ENSG00000276878"
"4056","ENSG00000278038"
"4057","ENSG00000274809"
"4058","ENSG00000283477"
"4059","ENSG00000278581"
"4060","ENSG00000276656"
"4061","ENSG00000284005"
"4062","ENSG00000275451"
"4063","ENSG00000275726"
"4064","ENSG00000277120"
"4065","ENSG00000284360"
"4066","ENSG00000273776"
"4067","ENSG00000274770"
"4068","ENSG00000274620"
"4069","ENSG00000273500"
"4070","ENSG00000277073"
"4071","ENSG00000276137"
"4072","ENSG00000277569"
"4073","ENSG00000277478"
"4074","ENSG00000276622"
"4075","ENSG00000276147"
"4076","ENSG00000284448"
"4077","ENSG00000284011"
"4078","ENSG00000275344"
"4079","ENSG00000275109"
"4080","ENSG00000284184"
"4081","ENSG00000274056"
"4082","ENSG00000277138"
"4083","ENSG00000278418"
"4084","ENSG00000284173"
"4085","ENSG00000274066"
"4086","ENSG00000283688"
"4087","ENSG00000284122"
"4088","ENSG00000284008"
"4089","ENSG00000275518"
"4090","ENSG00000278756"
"4091","ENSG00000275950"
"4092","ENSG00000278073"
"4093","ENSG00000283712"
"4094","ENSG00000274258"
"4095","ENSG00000278034"
"4096","ENSG00000283724"
"4097","ENSG00000284410"
"4098","ENSG00000274975"
"4099","ENSG00000276584"
"4100","ENSG00000277817"
"4101","ENSG00000275207"
"4102","ENSG00000284311"
"4103","ENSG00000283920"
"4104","ENSG00000277892"
"4105","ENSG00000276102"
"4106","ENSG00000284535"
"4107","ENSG00000284489"
"4108","ENSG00000276769"
"4109","ENSG00000275022"
"4110","ENSG00000283744"
"4111","ENSG00000284148"
"4112","ENSG00000284152"
"4113","ENSG00000273700"
"4114","ENSG00000274697"
"4115","ENSG00000274822"
"4116","ENSG00000273778"
"4117","ENSG00000283180"
"4118","ENSG00000274805"
"4119","ENSG00000278265"
"4120","ENSG00000274969"
"4121","ENSG00000274816"
"4122","ENSG00000278598"
"4123","ENSG00000273606"
"4124","ENSG00000274111"
"4125","ENSG00000277057"
"4126","ENSG00000278447"
"4127","ENSG00000275107"
"4128","ENSG00000277249"
"4129","ENSG00000277784"
"4130","ENSG00000284574"
"4131","ENSG00000273758"
"4132","ENSG00000283950"
"4133","ENSG00000273657"
"4134","ENSG00000275711"
"4135","ENSG00000275652"
"4136","ENSG00000276926"
"4137","ENSG00000276270"
"4138","ENSG00000284114"
"4139","ENSG00000278328"
"4140","ENSG00000275519"
"4141","ENSG00000284029"
"4142","ENSG00000277588"
"4143","ENSG00000275458"
"4144","ENSG00000277842"
"4145","ENSG00000273555"
"4146","ENSG00000275166"
"4147","ENSG00000275167"
"4148","ENSG00000278278"
"4149","ENSG00000278420"
"4150","ENSG00000284289"
"4151","ENSG00000276753"
"4152","ENSG00000278799"
"4153","ENSG00000284364"
"4154","ENSG00000278658"
"4155","ENSG00000283474"
"4156","ENSG00000283678"
"4157","ENSG00000283717"
"4158","ENSG00000277264"
"4159","ENSG00000284064"
"4160","ENSG00000276404"
"4161","ENSG00000284047"
"4162","ENSG00000283969"
"4163","ENSG00000275667"
"4164","ENSG00000283327"
"4165","ENSG00000273836"
"4166","ENSG00000284280"
"4167","ENSG00000277888"
"4168","ENSG00000284200"
"4169","ENSG00000284229"
"4170","ENSG00000285428"
"4171","ENSG00000275651"
"4172","ENSG00000284195"
"4173","ENSG00000278412"
"4174","ENSG00000277713"
"4175","ENSG00000278204"
"4176","ENSG00000276350"
"4177","ENSG00000283326"
"4178","ENSG00000283793"
"4179","ENSG00000275429"
"4180","ENSG00000274300"
"4181","ENSG00000278517"
"4182","ENSG00000274621"
"4183","ENSG00000284436"
"4184","ENSG00000273745"
"4185","ENSG00000283848"
"4186","ENSG00000274988"
"4187","ENSG00000273932"
"4188","ENSG00000283933"
"4189","ENSG00000277391"
"4190","ENSG00000288497"
"4191","ENSG00000275411"
"4192","ENSG00000284117"
"4193","ENSG00000274390"
"4194","ENSG00000284553"
"4195","ENSG00000275141"
"4196","ENSG00000284488"
"4197","ENSG00000277402"
"4198","ENSG00000278449"
"4199","ENSG00000285487"
"4200","ENSG00000276575"
"4201","ENSG00000284402"
"4202","ENSG00000284082"
"4203","ENSG00000284421"
"4204","ENSG00000276712"
"4205","ENSG00000284293"
"4206","ENSG00000276311"
"4207","ENSG00000273613"
"4208","ENSG00000274932"
"4209","ENSG00000274824"
"4210","ENSG00000283492"
"4211","ENSG00000276639"
"4212","ENSG00000283506"
"4213","ENSG00000276733"
"4214","ENSG00000278571"
"4215","ENSG00000273593"
"4216","ENSG00000283450"
"4217","ENSG00000274263"
"4218","ENSG00000283856"
"4219","ENSG00000285146"
"4220","ENSG00000283880"
"4221","ENSG00000284160"
"4222","ENSG00000273830"
"4223","ENSG00000264297"
"4224","ENSG00000283818"
"4225","ENSG00000277590"
"4226","ENSG00000283789"
"4227","ENSG00000278438"
"4228","ENSG00000277904"
"4229","ENSG00000275455"
"4230","ENSG00000277255"
"4231","ENSG00000284269"
"4232","ENSG00000278281"
"4233","ENSG00000212036"
"4234","ENSG00000283614"
"4235","ENSG00000274713"
"4236","ENSG00000276083"
"4237","ENSG00000283333"
"4238","ENSG00000283281"
"4239","ENSG00000275868"
"4240","ENSG00000276580"
"4241","ENSG00000284905"
"4242","ENSG00000274994"
"4243","ENSG00000277387"
"4244","ENSG00000278103"
"4245","ENSG00000278159"
"4246","ENSG00000275789"
"4247","ENSG00000273648"
"4248","ENSG00000273882"
"4249","ENSG00000277919"
"4250","ENSG00000278529"
"4251","ENSG00000274172"
"4252","ENSG00000276765"
"4253","ENSG00000278617"
"4254","ENSG00000277942"
"4255","ENSG00000277533"
"4256","ENSG00000276319"
"4257","ENSG00000276917"
"4258","ENSG00000275810"
"4259","ENSG00000284258"
"4260","ENSG00000275036"
"4261","ENSG00000278483"
"4262","ENSG00000277912"
"4263","ENSG00000284054"
"4264","ENSG00000278340"
"4265","ENSG00000277698"
"4266","ENSG00000273874"
"4267","ENSG00000275449"
"4268","ENSG00000288355"
"4269","ENSG00000278069"
"4270","ENSG00000277759"
"4271","ENSG00000281403"
"4272","ENSG00000277052"
"4273","ENSG00000275924"
"4274","ENSG00000276489"
"4275","ENSG00000283764"
"4276","ENSG00000283346"
"4277","ENSG00000284594"
"4278","ENSG00000288331"
"4279","ENSG00000277889"
"4280","ENSG00000276162"
"4281","ENSG00000273742"
"4282","ENSG00000276176"
"4283","ENSG00000276479"
"4284","ENSG00000276857"
"4285","ENSG00000284469"
"4286","ENSG00000278549"
"4287","ENSG00000274986"
"4288","ENSG00000278108"
"4289","ENSG00000284259"
"4290","ENSG00000275273"
"4291","ENSG00000276181"
"4292","ENSG00000278524"
"4293","ENSG00000277872"
"4294","ENSG00000275067"
"4295","ENSG00000284087"
"4296","ENSG00000273945"
"4297","ENSG00000278465"
"4298","ENSG00000283419"
"4299","ENSG00000275967"
"4300","ENSG00000284065"
"4301","ENSG00000276908"
"4302","ENSG00000284317"
"4303","ENSG00000278596"
"4304","ENSG00000284277"
"4305","ENSG00000283394"
"4306","ENSG00000274466"
"4307","ENSG00000278098"
"4308","ENSG00000277636"
"4309","ENSG00000284550"
"4310","ENSG00000275670"
"4311","ENSG00000275391"
"4312","ENSG00000275259"
"4313","ENSG00000284519"
"4314","ENSG00000276598"
"4315","ENSG00000284081"
"4316","ENSG00000288366"
"4317","ENSG00000278783"
"4318","ENSG00000274115"
"4319","ENSG00000283493"
"4320","ENSG00000276835"
"4321","ENSG00000283923"
"4322","ENSG00000275816"
"4323","ENSG00000275770"
"4324","ENSG00000283796"
"4325","ENSG00000274417"
"4326","ENSG00000284246"
"4327","ENSG00000275859"
"4328","ENSG00000252219"
"4329","ENSG00000276830"
"4330","ENSG00000283836"
"4331","ENSG00000277681"
"4332","ENSG00000275669"
"4333","ENSG00000275208"
"4334","ENSG00000274314"
"4335","ENSG00000278349"
"4336","ENSG00000283621"
"4337","ENSG00000283840"
"4338","ENSG00000276641"
"4339","ENSG00000274134"
"4340","ENSG00000283772"
"4341","ENSG00000284492"
"4342","ENSG00000278223"
"4343","ENSG00000274838"
"4344","ENSG00000284129"
"4345","ENSG00000275640"
"4346","ENSG00000273898"
"4347","ENSG00000278264"
"4348","ENSG00000284372"
"4349","ENSG00000274034"
"4350","ENSG00000275818"
"4351","ENSG00000284158"
"4352","ENSG00000274494"
"4353","ENSG00000276770"
"4354","ENSG00000284012"
"4355","ENSG00000284142"
"4356","ENSG00000283770"
"4357","ENSG00000285088"
"4358","ENSG00000276124"
"4359","ENSG00000278267"
"4360","ENSG00000283471"
"4361","ENSG00000275360"
"4362","ENSG00000284517"
"4363","ENSG00000283821"
"4364","ENSG00000278851"
"4365","ENSG00000283721"
"4366","ENSG00000274552"
"4367","ENSG00000277474"
"4368","ENSG00000283728"
"4369","ENSG00000278221"
"4370","ENSG00000276866"
"4371","ENSG00000278359"
"4372","ENSG00000276824"
"4373","ENSG00000284570"
"4374","ENSG00000284250"
"4375","ENSG00000276961"
"4376","ENSG00000263572"
"4377","ENSG00000275863"
"4378","ENSG00000274999"
"4379","ENSG00000276221"
"4380","ENSG00000277202"
"4381","ENSG00000273912"
"4382","ENSG00000284425"
"4383","ENSG00000277521"
"4384","ENSG00000274940"
"4385","ENSG00000275335"
"4386","ENSG00000277030"
"4387","ENSG00000275373"
"4388","ENSG00000284595"
"4389","ENSG00000276169"
"4390","ENSG00000278672"
"4391","ENSG00000278502"
"4392","ENSG00000275469"
"4393","ENSG00000275523"
"4394","ENSG00000276869"
"4395","ENSG00000275101"
"4396","ENSG00000274380"
"4397","ENSG00000284067"
"4398","ENSG00000284144"
"4399","ENSG00000276081"
"4400","ENSG00000278520"
"4401","ENSG00000277388"
"4402","ENSG00000277063"
"4403","ENSG00000249808"
"4404","ENSG00000250716"
"4405","ENSG00000261749"
"4406","ENSG00000261390"
"4407","ENSG00000248727"
"4408","ENSG00000248757"
"4409","ENSG00000251027"
"4410","ENSG00000250358"
"4411","ENSG00000253147"
"4412","ENSG00000249128"
"4413","ENSG00000253787"
"4414","ENSG00000132541"
"4415","ENSG00000248371"
"4416","ENSG00000172336"
"4417","ENSG00000149124"
"4418","ENSG00000136807"
"4419","ENSG00000133226"
"4420","ENSG00000168939"
"4421","ENSG00000164056"
"4422","ENSG00000251450"
"4423","ENSG00000136158"
"4424","ENSG00000115145"
"4425","ENSG00000250156"
"4426","ENSG00000250331"
"4427","ENSG00000248107"
"4428","ENSG00000250564"
"4429","ENSG00000247199"
"4430","ENSG00000254333"
"4431","ENSG00000241956"
"4432","ENSG00000204625"
"4433","ENSG00000234313"
"4434","ENSG00000237812"
"4435","ENSG00000236579"
"4436","ENSG00000227647"
"4437","ENSG00000206504"
"4438","ENSG00000234599"
"4439","ENSG00000254130"
"4440","ENSG00000142675"
"4441","ENSG00000125257"
"4442","ENSG00000248859"
"4443","ENSG00000248473"
"4444","ENSG00000280719"
"4445","ENSG00000124762"
"4446","ENSG00000174485"
"4447","ENSG00000256124"
"4448","ENSG00000233184"
"4449","ENSG00000140749"
"4450","ENSG00000283934"
"4451","ENSG00000143368"
"4452","ENSG00000167797"
"4453","ENSG00000176842"
"4454","ENSG00000280634"
"4455","ENSG00000131477"
"4456","ENSG00000132329"
"4457","ENSG00000122679"
"4458","ENSG00000229743"
"4459","ENSG00000084073"
"4460","ENSG00000111276"
"4461","ENSG00000105127"
"4462","ENSG00000070404"
"4463","ENSG00000281189"
"4464","ENSG00000259471"
"4465","ENSG00000260589"
"4466","ENSG00000265142"
"4467","ENSG00000248896"
"4468","ENSG00000285187"
"4469","ENSG00000238169"
"4470","ENSG00000260493"
"4471","ENSG00000255335"
"4472","ENSG00000259540"
"4473","ENSG00000275496"
"4474","ENSG00000233587"
"4475","ENSG00000171714"
"4476","ENSG00000223817"
"4477","ENSG00000255323"
"4478","ENSG00000261465"
"4479","ENSG00000275063"
"4480","ENSG00000225209"
"4481","ENSG00000223587"
"4482","ENSG00000277277"
"4483","ENSG00000277268"
"4484","ENSG00000281998"
"4485","ENSG00000276289"
"4486","ENSG00000259289"
"4487","ENSG00000227431"
"4488","ENSG00000237560"
"4489","ENSG00000276760"
"4490","ENSG00000232593"
"4491","ENSG00000283083"
"4492","ENSG00000249662"
"4493","ENSG00000274792"
"4494","ENSG00000231876"
"4495","ENSG00000255746"
"4496","ENSG00000268902"
"4497","ENSG00000273590"
"4498","ENSG00000185040"
"4499","ENSG00000281950"
"4500","ENSG00000251072"
"4501","ENSG00000247213"
"4502","ENSG00000225032"
"4503","ENSG00000272758"
"4504","ENSG00000258928"
"4505","ENSG00000231427"
"4506","ENSG00000224910"
"4507","ENSG00000258099"
"4508","ENSG00000273756"
"4509","ENSG00000288440"
"4510","ENSG00000242147"
"4511","ENSG00000269586"
