"","x"
"1071","ENSG00000146592"
"1072","ENSG00000122507"
"1073","ENSG00000173862"
"1074","ENSG00000164619"
"1075","ENSG00000206947"
"1076","ENSG00000175600"
"1077","ENSG00000224017"
"1078","ENSG00000122641"
"1079","ENSG00000106571"
"1080","ENSG00000231638"
"1081","ENSG00000062582"
"1082","ENSG00000233539"
"1083","ENSG00000136205"
"1084","ENSG00000173041"
"1085","ENSG00000146757"
"1086","ENSG00000154710"
"1087","ENSG00000225209"
"1088","ENSG00000158321"
"1089","ENSG00000277149"
"1090","ENSG00000049540"
"1091","ENSG00000106682"
"1092","ENSG00000196275"
"1093","ENSG00000187391"
"1094","ENSG00000164659"
"1095","ENSG00000058091"
"1096","ENSG00000158560"
"1097","ENSG00000164713"
"1098","ENSG00000185467"
"1099","ENSG00000172354"
"1100","ENSG00000257923"
"1101","ENSG00000005483"
"1102","ENSG00000128536"
"1103","ENSG00000091136"
"1104","ENSG00000184903"
"1105","ENSG00000004866"
"1106","ENSG00000196937"
"1107","ENSG00000128510"
"1108","ENSG00000122786"
"1109","ENSG00000146856"
"1110","ENSG00000189320"
"1111","ENSG00000181072"
"1112","ENSG00000122778"
"1113","ENSG00000146966"
"1114","ENSG00000261115"
"1115","ENSG00000221442"
"1116","ENSG00000196584"
"1117","ENSG00000105983"
"1118","ENSG00000207960"
"1119","ENSG00000182372"
"1120","ENSG00000036448"
"1121","ENSG00000173295"
"1122","ENSG00000164741"
"1123","ENSG00000129422"
"1124","ENSG00000156011"
"1125","ENSG00000168546"
"1126","ENSG00000147459"
"1127","ENSG00000168077"
"1128","ENSG00000265847"
"1129","ENSG00000157110"
"1130","ENSG00000197265"
"1131","ENSG00000104687"
"1132","ENSG00000156675"
"1133","ENSG00000147526"
"1134","ENSG00000263372"
"1135","ENSG00000029534"
"1136","ENSG00000104368"
"1137","ENSG00000188877"
"1138","ENSG00000253455"
"1139","ENSG00000019549"
"1140","ENSG00000254357"
"1141","ENSG00000246430"
"1142","ENSG00000035681"
"1143","ENSG00000147571"
"1144","ENSG00000165084"
"1145","ENSG00000137573"
"1146","ENSG00000040341"
"1147","ENSG00000164749"
"1148","ENSG00000091656"
"1149","ENSG00000104435"
"1150","ENSG00000176566"
"1151","ENSG00000164949"
"1152","ENSG00000253773"
"1153","ENSG00000104356"
"1154","ENSG00000253633"
"1155","ENSG00000155090"
"1156","ENSG00000176406"
"1157","ENSG00000104447"
"1158","ENSG00000164756"
"1159","ENSG00000182197"
"1160","ENSG00000164761"
"1161","ENSG00000187955"
"1162","ENSG00000172164"
"1163","ENSG00000178764"
"1164","ENSG00000214814"
"1165","ENSG00000156831"
"1166","ENSG00000168672"
"1167","ENSG00000280997"
"1168","ENSG00000246228"
"1169","ENSG00000249859"
"1170","ENSG00000132297"
"1171","ENSG00000253165"
"1172","ENSG00000253593"
"1173","ENSG00000221768"
"1174","ENSG00000178209"
"1175","ENSG00000199065"
"1176","ENSG00000153707"
"1177","ENSG00000205636"
"1178","ENSG00000164989"
"1179","ENSG00000173068"
"1180","ENSG00000171843"
"1181","ENSG00000240498"
"1182","ENSG00000120156"
"1183","ENSG00000283945"
"1184","ENSG00000086102"
"1185","ENSG00000165269"
"1186","ENSG00000165006"
"1187","ENSG00000198853"
"1188","ENSG00000107159"
"1189","ENSG00000137124"
"1190","ENSG00000286506"
"1191","ENSG00000154330"
"1192","ENSG00000204711"
"1193","ENSG00000119138"
"1194","ENSG00000135048"
"1195","ENSG00000155621"
"1196","ENSG00000135046"
"1197","ENSG00000099139"
"1198","ENSG00000231373"
"1199","ENSG00000156052"
"1200","ENSG00000196781"
"1201","ENSG00000172159"
"1202","ENSG00000197506"
"1203","ENSG00000187764"
"1204","ENSG00000266855"
"1205","ENSG00000169071"
"1206","ENSG00000090054"
"1207","ENSG00000148120"
"1208","ENSG00000158169"
"1209","ENSG00000136928"
"1210","ENSG00000271086"
"1211","ENSG00000136891"
"1212","ENSG00000136881"
"1213","ENSG00000230013"
"1214","ENSG00000136826"
"1215","ENSG00000232939"
"1216","ENSG00000157654"
"1217","ENSG00000030304"
"1218","ENSG00000119457"
"1219","ENSG00000138835"
"1220","ENSG00000230601"
"1221","ENSG00000197233"
"1222","ENSG00000148215"
"1223","ENSG00000148200"
"1224","ENSG00000185585"
"1225","ENSG00000136828"
"1226","ENSG00000264823"
"1227","ENSG00000236024"
"1228","ENSG00000136878"
"1229","ENSG00000107263"
"1230","ENSG00000160293"
"1231","ENSG00000130635"
"1232","ENSG00000262075"
"1233","ENSG00000213213"
"1234","ENSG00000130653"
"1235","ENSG00000274917"
"1236","ENSG00000185960"
"1237","ENSG00000205755"
"1238","ENSG00000130021"
"1239","ENSG00000011201"
"1240","ENSG00000169933"
"1241","ENSG00000169239"
"1242","ENSG00000120280"
"1243","ENSG00000157625"
"1244","ENSG00000147117"
"1245","ENSG00000068438"
"1246","ENSG00000188021"
"1247","ENSG00000131089"
"1248","ENSG00000007952"
"1249","ENSG00000101966"
"1250","ENSG00000102034"
"1251","ENSG00000129682"
"1252","ENSG00000235703"
"1253","ENSG00000013619"
"1254","ENSG00000129824"
