"","x"
"5768","ENSG00000148343"
"5769","ENSG00000148344"
"5770","ENSG00000148356"
"5771","ENSG00000148358"
"5772","ENSG00000148362"
"5773","ENSG00000148384"
"5774","ENSG00000148396"
"5775","ENSG00000148399"
"5776","ENSG00000148400"
"5777","ENSG00000148411"
"5778","ENSG00000148426"
"5779","ENSG00000148429"
"5780","ENSG00000148444"
"5781","ENSG00000148450"
"5782","ENSG00000148459"
"5783","ENSG00000148468"
"5784","ENSG00000148481"
"5785","ENSG00000148484"
"5786","ENSG00000148498"
"5787","ENSG00000148516"
"5788","ENSG00000148572"
"5789","ENSG00000148606"
"5790","ENSG00000148634"
"5791","ENSG00000148660"
"5792","ENSG00000148672"
"5793","ENSG00000148677"
"5794","ENSG00000148688"
"5795","ENSG00000148690"
"5796","ENSG00000148700"
"5797","ENSG00000148719"
"5798","ENSG00000148730"
"5799","ENSG00000148737"
"5800","ENSG00000148773"
"5801","ENSG00000148798"
"5802","ENSG00000148803"
"5803","ENSG00000148834"
"5804","ENSG00000148835"
"5805","ENSG00000148840"
"5806","ENSG00000148841"
"5807","ENSG00000148842"
"5808","ENSG00000148843"
"5809","ENSG00000148848"
"5810","ENSG00000148908"
"5811","ENSG00000148925"
"5812","ENSG00000148926"
"5813","ENSG00000148943"
"5814","ENSG00000148985"
"5815","ENSG00000149089"
"5816","ENSG00000149090"
"5817","ENSG00000149100"
"5818","ENSG00000150051"
"5819","ENSG00000150093"
"5820","ENSG00000150347"
"5821","ENSG00000150593"
"5822","ENSG00000150760"
"5823","ENSG00000150867"
"5824","ENSG00000151116"
"5825","ENSG00000151151"
"5826","ENSG00000151208"
"5827","ENSG00000274429"
"5828","ENSG00000151240"
"5829","ENSG00000151461"
"5830","ENSG00000151465"
"5831","ENSG00000151474"
"5832","ENSG00000151532"
"5833","ENSG00000151553"
"5834","ENSG00000151640"
"5835","ENSG00000151657"
"5836","ENSG00000151892"
"5837","ENSG00000151893"
"5838","ENSG00000151923"
"5839","ENSG00000151929"
"5840","ENSG00000152219"
"5841","ENSG00000152455"
"5842","ENSG00000152457"
"5843","ENSG00000152464"
"5844","ENSG00000152465"
"5845","ENSG00000152778"
"5846","ENSG00000152804"
"5847","ENSG00000154473"
"5848","ENSG00000155229"
"5849","ENSG00000155252"
"5850","ENSG00000155254"
"5851","ENSG00000155256"
"5852","ENSG00000155287"
"5853","ENSG00000155621"
"5854","ENSG00000155827"
"5855","ENSG00000156017"
"5856","ENSG00000156026"
"5857","ENSG00000156049"
"5858","ENSG00000156052"
"5859","ENSG00000156110"
"5860","ENSG00000156113"
"5861","ENSG00000156345"
"5862","ENSG00000156374"
"5863","ENSG00000156384"
"5864","ENSG00000156502"
"5865","ENSG00000156515"
"5866","ENSG00000156521"
"5867","ENSG00000156650"
"5868","ENSG00000281813"
"5869","ENSG00000156671"
"5870","ENSG00000157654"
"5871","ENSG00000157657"
"5872","ENSG00000157693"
"5873","ENSG00000158042"
"5874","ENSG00000158079"
"5875","ENSG00000158122"
"5876","ENSG00000159069"
"5877","ENSG00000160293"
"5878","ENSG00000160325"
"5879","ENSG00000280479"
"5880","ENSG00000160326"
"5881","ENSG00000281165"
"5882","ENSG00000160345"
"5883","ENSG00000160360"
"5884","ENSG00000160404"
"5885","ENSG00000160445"
"5886","ENSG00000160446"
"5887","ENSG00000160447"
"5888","ENSG00000160563"
"5889","ENSG00000165029"
"5890","ENSG00000165030"
"5891","ENSG00000165072"
"5892","ENSG00000278608"
"5893","ENSG00000165092"
"5894","ENSG00000165118"
"5895","ENSG00000165119"
"5896","ENSG00000165124"
"5897","ENSG00000165138"
"5898","ENSG00000165152"
"5899","ENSG00000165219"
"5900","ENSG00000165233"
"5901","ENSG00000165244"
"5902","ENSG00000165312"
"5903","ENSG00000165322"
"5904","ENSG00000165338"
"5905","ENSG00000165406"
"5906","ENSG00000278545"
"5907","ENSG00000165424"
"5908","ENSG00000165476"
"5909","ENSG00000165507"
"5910","ENSG00000165512"
"5911","ENSG00000165568"
"5912","ENSG00000165609"
"5913","ENSG00000165629"
"5914","ENSG00000165630"
"5915","ENSG00000165632"
"5916","ENSG00000165633"
"5917","ENSG00000165637"
"5918","ENSG00000165644"
"5919","ENSG00000165650"
"5920","ENSG00000165655"
"5921","ENSG00000165660"
"5922","ENSG00000165661"
"5923","ENSG00000165669"
"5924","ENSG00000165672"
"5925","ENSG00000165678"
"5926","ENSG00000165684"
"5927","ENSG00000165688"
"5928","ENSG00000165689"
"5929","ENSG00000165698"
"5930","ENSG00000165699"
"5931","ENSG00000165724"
"5932","ENSG00000165732"
"5933","ENSG00000165733"
"5934","ENSG00000165752"
"5935","ENSG00000165757"
"5936","ENSG00000165802"
"5937","ENSG00000165806"
"5938","ENSG00000165813"
"5939","ENSG00000165832"
"5940","ENSG00000165868"
"5941","ENSG00000165886"
"5942","ENSG00000165983"
"5943","ENSG00000165996"
"5944","ENSG00000165997"
"5945","ENSG00000166016"
"5946","ENSG00000166024"
"5947","ENSG00000166033"
"5948","ENSG00000166135"
"5949","ENSG00000166136"
"5950","ENSG00000166167"
"5951","ENSG00000166169"
"5952","ENSG00000166171"
"5953","ENSG00000166189"
"5954","ENSG00000166197"
"5955","ENSG00000166224"
"5956","ENSG00000166228"
"5957","ENSG00000166272"
"5958","ENSG00000166275"
"5959","ENSG00000166295"
"5960","ENSG00000166311"
"5961","ENSG00000166313"
"5962","ENSG00000166326"
"5963","ENSG00000166333"
"5964","ENSG00000166337"
"5965","ENSG00000166340"
"5966","ENSG00000166341"
"5967","ENSG00000166348"
"5968","ENSG00000166352"
"5969","ENSG00000166387"
"5970","ENSG00000166394"
"5971","ENSG00000166402"
"5972","ENSG00000166436"
"5973","ENSG00000166441"
"5974","ENSG00000166444"
"5975","ENSG00000166452"
"5976","ENSG00000166471"
"5977","ENSG00000166478"
"5978","ENSG00000166483"
"5979","ENSG00000166788"
"5980","ENSG00000166833"
"5981","ENSG00000167081"
"5982","ENSG00000167106"
"5983","ENSG00000167110"
"5984","ENSG00000167112"
"5985","ENSG00000167113"
"5986","ENSG00000167114"
"5987","ENSG00000167118"
"5988","ENSG00000167123"
"5989","ENSG00000167130"
"5990","ENSG00000167136"
"5991","ENSG00000167157"
"5992","ENSG00000167323"
"5993","ENSG00000167325"
"5994","ENSG00000167333"
"5995","ENSG00000168209"
"5996","ENSG00000168283"
"5997","ENSG00000169071"
"5998","ENSG00000169126"
"5999","ENSG00000169155"
"6000","ENSG00000169519"
"6001","ENSG00000169583"
"6002","ENSG00000169692"
"6003","ENSG00000169740"
"6004","ENSG00000169813"
"6005","ENSG00000169826"
"6006","ENSG00000169925"
"6007","ENSG00000170242"
"6008","ENSG00000170312"
"6009","ENSG00000170370"
"6010","ENSG00000170430"
"6011","ENSG00000170525"
"6012","ENSG00000170759"
"6013","ENSG00000170946"
"6014","ENSG00000170955"
"6015","ENSG00000171159"
"6016","ENSG00000171160"
"6017","ENSG00000171169"
"6018","ENSG00000171206"
"6019","ENSG00000171307"
"6020","ENSG00000171311"
"6021","ENSG00000171314"
"6022","ENSG00000171448"
"6023","ENSG00000171813"
"6024","ENSG00000171862"
"6025","ENSG00000284792"
"6026","ENSG00000171988"
"6027","ENSG00000172586"
"6028","ENSG00000172661"
"6029","ENSG00000172889"
"6030","ENSG00000173145"
"6031","ENSG00000173432"
"6032","ENSG00000288411"
"6033","ENSG00000173611"
"6034","ENSG00000173848"
"6035","ENSG00000173915"
"6036","ENSG00000174775"
"6037","ENSG00000276536"
"6038","ENSG00000174915"
"6039","ENSG00000282367"
"6040","ENSG00000175029"
"6041","ENSG00000175104"
"6042","ENSG00000175283"
"6043","ENSG00000175287"
"6044","ENSG00000175348"
"6045","ENSG00000175352"
"6046","ENSG00000175390"
"6047","ENSG00000175395"
"6048","ENSG00000175470"
"6049","ENSG00000175764"
"6050","ENSG00000175854"
"6051","ENSG00000176058"
"6052","ENSG00000176101"
"6053","ENSG00000176102"
"6054","ENSG00000176148"
"6055","ENSG00000176171"
"6056","ENSG00000176248"
"6057","ENSG00000176273"
"6058","ENSG00000176386"
"6059","ENSG00000176697"
"6060","ENSG00000176971"
"6061","ENSG00000176978"
"6062","ENSG00000176986"
"6063","ENSG00000177030"
"6064","ENSG00000282712"
"6065","ENSG00000177042"
"6066","ENSG00000177054"
"6067","ENSG00000177105"
"6068","ENSG00000177106"
"6069","ENSG00000177125"
"6070","ENSG00000177156"
"6071","ENSG00000177225"
"6072","ENSG00000177239"
"6073","ENSG00000177542"
"6074","ENSG00000177595"
"6075","ENSG00000177600"
"6076","ENSG00000177613"
"6077","ENSG00000177666"
"6078","ENSG00000177697"
"6079","ENSG00000177700"
"6080","ENSG00000177791"
"6081","ENSG00000177830"
"6082","ENSG00000177853"
"6083","ENSG00000177943"
"6084","ENSG00000177951"
"6085","ENSG00000177963"
"6086","ENSG00000178919"
"6087","ENSG00000178966"
"6088","ENSG00000179119"
"6089","ENSG00000179241"
"6090","ENSG00000179431"
"6091","ENSG00000180447"
"6092","ENSG00000180628"
"6093","ENSG00000180817"
"6094","ENSG00000181090"
"6095","ENSG00000181192"
"6096","ENSG00000181274"
"6097","ENSG00000181649"
"6098","ENSG00000274538"
"6099","ENSG00000181915"
"6100","ENSG00000182010"
"6101","ENSG00000182022"
"6102","ENSG00000182150"
"6103","ENSG00000182154"
"6104","ENSG00000182180"
"6105","ENSG00000182208"
"6106","ENSG00000182261"
"6107","ENSG00000276780"
"6108","ENSG00000281166"
"6109","ENSG00000182752"
"6110","ENSG00000183020"
"6111","ENSG00000280759"
"6112","ENSG00000281385"
"6113","ENSG00000183161"
"6114","ENSG00000183346"
"6115","ENSG00000183378"
"6116","ENSG00000183605"
"6117","ENSG00000183621"
"6118","ENSG00000184014"
"6119","ENSG00000184281"
"6120","ENSG00000184545"
"6121","ENSG00000278165"
"6122","ENSG00000273793"
"6123","ENSG00000184719"
"6124","ENSG00000185009"
"6125","ENSG00000185187"
"6126","ENSG00000185201"
"6127","ENSG00000185238"
"6128","ENSG00000185507"
"6129","ENSG00000276561"
"6130","ENSG00000185532"
"6131","ENSG00000185585"
"6132","ENSG00000185627"
"6133","ENSG00000185745"
"6134","ENSG00000185875"
"6135","ENSG00000185885"
"6136","ENSG00000185920"
"6137","ENSG00000185963"
"6138","ENSG00000186104"
"6139","ENSG00000186130"
"6140","ENSG00000186350"
"6141","ENSG00000187079"
"6142","ENSG00000187164"
"6143","ENSG00000187210"
"6144","ENSG00000187239"
"6145","ENSG00000187522"
"6146","ENSG00000187713"
"6147","ENSG00000187742"
"6148","ENSG00000187796"
"6149","ENSG00000187866"
"6150","ENSG00000188211"
"6151","ENSG00000188229"
"6152","ENSG00000188234"
"6153","ENSG00000188483"
"6154","ENSG00000188566"
"6155","ENSG00000188647"
"6156","ENSG00000188690"
"6157","ENSG00000188747"
"6158","ENSG00000188938"
"6159","ENSG00000188986"
"6160","ENSG00000189129"
"6161","ENSG00000189180"
"6162","ENSG00000189319"
"6163","ENSG00000196072"
"6164","ENSG00000196116"
"6165","ENSG00000196152"
"6166","ENSG00000196177"
"6167","ENSG00000196233"
"6168","ENSG00000196305"
"6169","ENSG00000196363"
"6170","ENSG00000196372"
"6171","ENSG00000196422"
"6172","ENSG00000196642"
"6173","ENSG00000196693"
"6174","ENSG00000196739"
"6175","ENSG00000196781"
"6176","ENSG00000196793"
"6177","ENSG00000196814"
"6178","ENSG00000196865"
"6179","ENSG00000196968"
"6180","ENSG00000197070"
"6181","ENSG00000197321"
"6182","ENSG00000197355"
"6183","ENSG00000197467"
"6184","ENSG00000197601"
"6185","ENSG00000197694"
"6186","ENSG00000197702"
"6187","ENSG00000197724"
"6188","ENSG00000197746"
"6189","ENSG00000197771"
"6190","ENSG00000197958"
"6191","ENSG00000197969"
"6192","ENSG00000198000"
"6193","ENSG00000198018"
"6194","ENSG00000198060"
"6195","ENSG00000198105"
"6196","ENSG00000198113"
"6197","ENSG00000198121"
"6198","ENSG00000198168"
"6199","ENSG00000198408"
"6200","ENSG00000198546"
"6201","ENSG00000198682"
"6202","ENSG00000198728"
"6203","ENSG00000198730"
"6204","ENSG00000198825"
"6205","ENSG00000198873"
"6206","ENSG00000198887"
"6207","ENSG00000198924"
"6208","ENSG00000198954"
"6209","ENSG00000198964"
"6210","ENSG00000203791"
"6211","ENSG00000204130"
"6212","ENSG00000204152"
"6213","ENSG00000204172"
"6214","ENSG00000204291"
"6215","ENSG00000205213"
"6216","ENSG00000205339"
"6217","ENSG00000205531"
"6218","ENSG00000273562"
"6219","ENSG00000212864"
"6220","ENSG00000213185"
"6221","ENSG00000213341"
"6222","ENSG00000213390"
"6223","ENSG00000213551"
"6224","ENSG00000213694"
"6225","ENSG00000214026"
"6226","ENSG00000288141"
"6227","ENSG00000214063"
"6228","ENSG00000214413"
"6229","ENSG00000214655"
"6230","ENSG00000225830"
"6231","ENSG00000227345"
"6232","ENSG00000232434"
"6233","ENSG00000235106"
"6234","ENSG00000236287"
"6235","ENSG00000238227"
"6236","ENSG00000241058"
"6237","ENSG00000244187"
"6238","ENSG00000253626"
"6239","ENSG00000254598"
"6240","ENSG00000265354"
"6241","ENSG00000266412"
"6242","ENSG00000277758"
"6243","ENSG00000288175"
"6244","ENSG00000002016"
"6245","ENSG00000002330"
"6246","ENSG00000003056"
"6247","ENSG00000004478"
"6248","ENSG00000004700"
"6249","ENSG00000005175"
"6250","ENSG00000006118"
"6251","ENSG00000006534"
"6252","ENSG00000006831"
"6253","ENSG00000285070"
"6254","ENSG00000008394"
"6255","ENSG00000010219"
"6256","ENSG00000010278"
"6257","ENSG00000010292"
"6258","ENSG00000010295"
"6259","ENSG00000010626"
"6260","ENSG00000011105"
"6261","ENSG00000011465"
"6262","ENSG00000012822"
"6263","ENSG00000013583"
"6264","ENSG00000013588"
"6265","ENSG00000014216"
"6266","ENSG00000015153"
"6267","ENSG00000019144"
"6268","ENSG00000020922"
"6269","ENSG00000023171"
"6270","ENSG00000023697"
"6271","ENSG00000023734"
"6272","ENSG00000025423"
"6273","ENSG00000025434"
"6274","ENSG00000028203"
"6275","ENSG00000029153"
"6276","ENSG00000030066"
"6277","ENSG00000033327"
"6278","ENSG00000037897"
"6279","ENSG00000037965"
"6280","ENSG00000047621"
"6281","ENSG00000048028"
"6282","ENSG00000048649"
"6283","ENSG00000049130"
"6284","ENSG00000050405"
"6285","ENSG00000050426"
"6286","ENSG00000050438"
"6287","ENSG00000052126"
"6288","ENSG00000052841"
"6289","ENSG00000052850"
"6290","ENSG00000054965"
"6291","ENSG00000058272"
"6292","ENSG00000059758"
"6293","ENSG00000059804"
"6294","ENSG00000060138"
"6295","ENSG00000060237"
"6296","ENSG00000060982"
"6297","ENSG00000061273"
"6298","ENSG00000061794"
"6299","ENSG00000061987"
"6300","ENSG00000062485"
"6301","ENSG00000063046"
"6302","ENSG00000064102"
"6303","ENSG00000064115"
"6304","ENSG00000064763"
"6305","ENSG00000065357"
"6306","ENSG00000065970"
"6307","ENSG00000066084"
"6308","ENSG00000066117"
"6309","ENSG00000067182"
"6310","ENSG00000067798"
"6311","ENSG00000068831"
"6312","ENSG00000068971"
"6313","ENSG00000069431"
"6314","ENSG00000070018"
"6315","ENSG00000281324"
"6316","ENSG00000070961"
"6317","ENSG00000072518"
"6318","ENSG00000072657"
"6319","ENSG00000073614"
"6320","ENSG00000073921"
"6321","ENSG00000074201"
"6322","ENSG00000074266"
"6323","ENSG00000074527"
"6324","ENSG00000075089"
"6325","ENSG00000075239"
"6326","ENSG00000075415"
"6327","ENSG00000076043"
"6328","ENSG00000076053"
"6329","ENSG00000076067"
"6330","ENSG00000076108"
"6331","ENSG00000076706"
"6332","ENSG00000077458"
"6333","ENSG00000077514"
"6334","ENSG00000078124"
"6335","ENSG00000078237"
"6336","ENSG00000078246"
"6337","ENSG00000079387"
"6338","ENSG00000080371"
"6339","ENSG00000082805"
"6340","ENSG00000084207"
"6341","ENSG00000084234"
"6342","ENSG00000084463"
"6343","ENSG00000085117"
"6344","ENSG00000085733"
"6345","ENSG00000288401"
"6346","ENSG00000086827"
"6347","ENSG00000086848"
"6348","ENSG00000086991"
"6349","ENSG00000087053"
"6350","ENSG00000087365"
"6351","ENSG00000087448"
"6352","ENSG00000087470"
"6353","ENSG00000087502"
"6354","ENSG00000087884"
"6355","ENSG00000089597"
"6356","ENSG00000089693"
"6357","ENSG00000089818"
"6358","ENSG00000090376"
"6359","ENSG00000091039"
"6360","ENSG00000092841"
"6361","ENSG00000094914"
"6362","ENSG00000094916"
"6363","ENSG00000095139"
"6364","ENSG00000102189"
"6365","ENSG00000109846"
"6366","ENSG00000109861"
"6367","ENSG00000109917"
"6368","ENSG00000109919"
"6369","ENSG00000285121"
"6370","ENSG00000109920"
"6371","ENSG00000285182"
"6372","ENSG00000109929"
"6373","ENSG00000109944"
"6374","ENSG00000109971"
"6375","ENSG00000110011"
"6376","ENSG00000110013"
"6377","ENSG00000110031"
"6378","ENSG00000110042"
"6379","ENSG00000110046"
"6380","ENSG00000110047"
"6381","ENSG00000110048"
"6382","ENSG00000110057"
"6383","ENSG00000110060"
"6384","ENSG00000110063"
"6385","ENSG00000110066"
"6386","ENSG00000110074"
"6387","ENSG00000110075"
"6388","ENSG00000110080"
"6389","ENSG00000110090"
"6390","ENSG00000110092"
"6391","ENSG00000110104"
"6392","ENSG00000110107"
"6393","ENSG00000110108"
"6394","ENSG00000110172"
"6395","ENSG00000285023"
"6396","ENSG00000110200"
"6397","ENSG00000110218"
"6398","ENSG00000110237"
"6399","ENSG00000110274"
"6400","ENSG00000110318"
"6401","ENSG00000110330"
"6402","ENSG00000110344"
"6403","ENSG00000110367"
"6404","ENSG00000110395"
"6405","ENSG00000110400"
"6406","ENSG00000110446"
"6407","ENSG00000110455"
"6408","ENSG00000110492"
"6409","ENSG00000110497"
"6410","ENSG00000110514"
"6411","ENSG00000110583"
"6412","ENSG00000110697"
"6413","ENSG00000110711"
"6414","ENSG00000110717"
"6415","ENSG00000110719"
"6416","ENSG00000110721"
"6417","ENSG00000110811"
"6418","ENSG00000110841"
"6419","ENSG00000110852"
"6420","ENSG00000110881"
"6421","ENSG00000110888"
"6422","ENSG00000110911"
"6423","ENSG00000110925"
"6424","ENSG00000110955"
"6425","ENSG00000110958"
"6426","ENSG00000111052"
"6427","ENSG00000111057"
"6428","ENSG00000111077"
"6429","ENSG00000111087"
"6430","ENSG00000111110"
"6431","ENSG00000111142"
"6432","ENSG00000111144"
"6433","ENSG00000111145"
"6434","ENSG00000111186"
"6435","ENSG00000111196"
"6436","ENSG00000111203"
"6437","ENSG00000111206"
"6438","ENSG00000111224"
"6439","ENSG00000111247"
"6440","ENSG00000111261"
"6441","ENSG00000281818"
"6442","ENSG00000111266"
"6443","ENSG00000280962"
"6444","ENSG00000111269"
"6445","ENSG00000111276"
"6446","ENSG00000111321"
"6447","ENSG00000111341"
"6448","ENSG00000111348"
"6449","ENSG00000111371"
"6450","ENSG00000111424"
"6451","ENSG00000111481"
"6452","ENSG00000111530"
"6453","ENSG00000111540"
"6454","ENSG00000111554"
"6455","ENSG00000111581"
"6456","ENSG00000111596"
"6457","ENSG00000111602"
"6458","ENSG00000111605"
"6459","ENSG00000111615"
"6460","ENSG00000111639"
"6461","ENSG00000111640"
"6462","ENSG00000111642"
"6463","ENSG00000111647"
"6464","ENSG00000111652"
"6465","ENSG00000111653"
"6466","ENSG00000111664"
"6467","ENSG00000111665"
"6468","ENSG00000111666"
"6469","ENSG00000111667"
"6470","ENSG00000111669"
"6471","ENSG00000111671"
"6472","ENSG00000111674"
"6473","ENSG00000111676"
"6474","ENSG00000111678"
"6475","ENSG00000111684"
"6476","ENSG00000111711"
"6477","ENSG00000111716"
"6478","ENSG00000111726"
"6479","ENSG00000111731"
"6480","ENSG00000111752"
"6481","ENSG00000111790"
"6482","ENSG00000118058"
"6483","ENSG00000118096"
"6484","ENSG00000118181"
"6485","ENSG00000280831"
"6486","ENSG00000118363"
"6487","ENSG00000118369"
"6488","ENSG00000118596"
"6489","ENSG00000118600"
"6490","ENSG00000120451"
"6491","ENSG00000120458"
"6492","ENSG00000120647"
"6493","ENSG00000120798"
"6494","ENSG00000120800"
"6495","ENSG00000120802"
"6496","ENSG00000120805"
"6497","ENSG00000120833"
"6498","ENSG00000120868"
"6499","ENSG00000121350"
"6500","ENSG00000121361"
"6501","ENSG00000121653"
"6502","ENSG00000121671"
"6503","ENSG00000121680"
"6504","ENSG00000121749"
"6505","ENSG00000123094"
"6506","ENSG00000123095"
"6507","ENSG00000123096"
"6508","ENSG00000123104"
"6509","ENSG00000123106"
"6510","ENSG00000123268"
"6511","ENSG00000123342"
"6512","ENSG00000123349"
"6513","ENSG00000123352"
"6514","ENSG00000123353"
"6515","ENSG00000123358"
"6516","ENSG00000123374"
"6517","ENSG00000123384"
"6518","ENSG00000123388"
"6519","ENSG00000123395"
"6520","ENSG00000123411"
"6521","ENSG00000123415"
"6522","ENSG00000123416"
"6523","ENSG00000123427"
"6524","ENSG00000123444"
"6525","ENSG00000284900"
"6526","ENSG00000123892"
"6527","ENSG00000124942"
"6528","ENSG00000126391"
"6529","ENSG00000126432"
"6530","ENSG00000126746"
"6531","ENSG00000126749"
"6532","ENSG00000127314"
"6533","ENSG00000127334"
"6534","ENSG00000127337"
"6535","ENSG00000127720"
"6536","ENSG00000129315"
"6537","ENSG00000129317"
"6538","ENSG00000131626"
"6539","ENSG00000288198"
"6540","ENSG00000132740"
"6541","ENSG00000133315"
"6542","ENSG00000133316"
"6543","ENSG00000133318"
"6544","ENSG00000133321"
"6545","ENSG00000133639"
"6546","ENSG00000133641"
"6547","ENSG00000133687"
"6548","ENSG00000133703"
"6549","ENSG00000133704"
"6550","ENSG00000133773"
"6551","ENSG00000133858"
"6552","ENSG00000133884"
"6553","ENSG00000133895"
"6554","ENSG00000134283"
"6555","ENSG00000134285"
"6556","ENSG00000134287"
"6557","ENSG00000134291"
"6558","ENSG00000134294"
"6559","ENSG00000134531"
"6560","ENSG00000134574"
"6561","ENSG00000134575"
"6562","ENSG00000134780"
"6563","ENSG00000134802"
"6564","ENSG00000134809"
"6565","ENSG00000134824"
"6566","ENSG00000134825"
"6567","ENSG00000134909"
"6568","ENSG00000134910"
"6569","ENSG00000134954"
"6570","ENSG00000135365"
"6571","ENSG00000135390"
"6572","ENSG00000135392"
"6573","ENSG00000135404"
"6574","ENSG00000135414"
"6575","ENSG00000135441"
"6576","ENSG00000135446"
"6577","ENSG00000135452"
"6578","ENSG00000135457"
"6579","ENSG00000135469"
"6580","ENSG00000135473"
"6581","ENSG00000135480"
"6582","ENSG00000135486"
"6583","ENSG00000135503"
"6584","ENSG00000135506"
"6585","ENSG00000135655"
"6586","ENSG00000135677"
"6587","ENSG00000135678"
"6588","ENSG00000135679"
"6589","ENSG00000136021"
"6590","ENSG00000136040"
"6591","ENSG00000137478"
"6592","ENSG00000137486"
"6593","ENSG00000137492"
"6594","ENSG00000137494"
"6595","ENSG00000137497"
"6596","ENSG00000137500"
"6597","ENSG00000137501"
"6598","ENSG00000137502"
"6599","ENSG00000137504"
"6600","ENSG00000137507"
"6601","ENSG00000137509"
"6602","ENSG00000137513"
"6603","ENSG00000137522"
"6604","ENSG00000137656"
"6605","ENSG00000137691"
"6606","ENSG00000137692"
"6607","ENSG00000137693"
"6608","ENSG00000137710"
"6609","ENSG00000137713"
"6610","ENSG00000137714"
"6611","ENSG00000137720"
"6612","ENSG00000137727"
"6613","ENSG00000137752"
"6614","ENSG00000137760"
"6615","ENSG00000139083"
"6616","ENSG00000139112"
"6617","ENSG00000139131"
"6618","ENSG00000139132"
"6619","ENSG00000139146"
"6620","ENSG00000276371"
"6621","ENSG00000139154"
"6622","ENSG00000139163"
"6623","ENSG00000139168"
"6624","ENSG00000139173"
"6625","ENSG00000139174"
"6626","ENSG00000139178"
"6627","ENSG00000288124"
"6628","ENSG00000139182"
"6629","ENSG00000288427"
"6630","ENSG00000139190"
"6631","ENSG00000139192"
"6632","ENSG00000139194"
"6633","ENSG00000288369"
"6634","ENSG00000139197"
"6635","ENSG00000288217"
"6636","ENSG00000139200"
"6637","ENSG00000139209"
"6638","ENSG00000139211"
"6639","ENSG00000139218"
"6640","ENSG00000139233"
"6641","ENSG00000139263"
"6642","ENSG00000139266"
"6643","ENSG00000139269"
"6644","ENSG00000139278"
"6645","ENSG00000139289"
"6646","ENSG00000139291"
"6647","ENSG00000139318"
"6648","ENSG00000139323"
"6649","ENSG00000139324"
"6650","ENSG00000139329"
"6651","ENSG00000139343"
"6652","ENSG00000139350"
"6653","ENSG00000139354"
"6654","ENSG00000139531"
"6655","ENSG00000139546"
"6656","ENSG00000139567"
"6657","ENSG00000139579"
"6658","ENSG00000139613"
"6659","ENSG00000139620"
"6660","ENSG00000139624"
"6661","ENSG00000139625"
"6662","ENSG00000139629"
"6663","ENSG00000139631"
"6664","ENSG00000139636"
"6665","ENSG00000139637"
"6666","ENSG00000139641"
"6667","ENSG00000139644"
"6668","ENSG00000139645"
"6669","ENSG00000139651"
"6670","ENSG00000142186"
"6671","ENSG00000146670"
"6672","ENSG00000149016"
"6673","ENSG00000255508"
"6674","ENSG00000149084"
"6675","ENSG00000149091"
"6676","ENSG00000149115"
"6677","ENSG00000149131"
"6678","ENSG00000149136"
"6679","ENSG00000149150"
"6680","ENSG00000149177"
"6681","ENSG00000149179"
"6682","ENSG00000149182"
"6683","ENSG00000149187"
"6684","ENSG00000149196"
"6685","ENSG00000149201"
"6686","ENSG00000149218"
"6687","ENSG00000149231"
"6688","ENSG00000149257"
"6689","ENSG00000149260"
"6690","ENSG00000149262"
"6691","ENSG00000149269"
"6692","ENSG00000149273"
"6693","ENSG00000149289"
"6694","ENSG00000149292"
"6695","ENSG00000149308"
"6696","ENSG00000149311"
"6697","ENSG00000149313"
"6698","ENSG00000149357"
"6699","ENSG00000149380"
"6700","ENSG00000149428"
"6701","ENSG00000280682"
"6702","ENSG00000149476"
"6703","ENSG00000149480"
"6704","ENSG00000149483"
"6705","ENSG00000149485"
"6706","ENSG00000149499"
"6707","ENSG00000149503"
"6708","ENSG00000149532"
"6709","ENSG00000149541"
"6710","ENSG00000149547"
"6711","ENSG00000149554"
"6712","ENSG00000149557"
"6713","ENSG00000149571"
"6714","ENSG00000149577"
"6715","ENSG00000149582"
"6716","ENSG00000149591"
"6717","ENSG00000149716"
"6718","ENSG00000149743"
"6719","ENSG00000149761"
"6720","ENSG00000149782"
"6721","ENSG00000149792"
"6722","ENSG00000149806"
"6723","ENSG00000149809"
"6724","ENSG00000149823"
"6725","ENSG00000149948"
"6726","ENSG00000149968"
"6727","ENSG00000150316"
"6728","ENSG00000150433"
"6729","ENSG00000150455"
"6730","ENSG00000150687"
"6731","ENSG00000150764"
"6732","ENSG00000150768"
"6733","ENSG00000150776"
"6734","ENSG00000150779"
"6735","ENSG00000150787"
"6736","ENSG00000151065"
"6737","ENSG00000284850"
"6738","ENSG00000151067"
"6739","ENSG00000285479"
"6740","ENSG00000151229"
"6741","ENSG00000151233"
"6742","ENSG00000151239"
"6743","ENSG00000151348"
"6744","ENSG00000151366"
"6745","ENSG00000151376"
"6746","ENSG00000151491"
"6747","ENSG00000151498"
"6748","ENSG00000151500"
"6749","ENSG00000151502"
"6750","ENSG00000151503"
"6751","ENSG00000151572"
"6752","ENSG00000262139"
"6753","ENSG00000151702"
"6754","ENSG00000151746"
"6755","ENSG00000152404"
"6756","ENSG00000152556"
"6757","ENSG00000152558"
"6758","ENSG00000152944"
"6759","ENSG00000153179"
"6760","ENSG00000154096"
"6761","ENSG00000154114"
"6762","ENSG00000154127"
"6763","ENSG00000154134"
"6764","ENSG00000154144"
"6765","ENSG00000155957"
"6766","ENSG00000156587"
