"","x"
"1071","ENSG00000165617"
"1072","ENSG00000101311"
"1073","ENSG00000154277"
"1074","ENSG00000162458"
"1075","ENSG00000171223"
"1076","ENSG00000171621"
"1077","ENSG00000183963"
"1078","ENSG00000132003"
"1079","ENSG00000164418"
"1080","ENSG00000119938"
"1081","ENSG00000088899"
"1082","ENSG00000149380"
"1083","ENSG00000062716"
"1084","ENSG00000204580"
"1085","ENSG00000114270"
"1086","ENSG00000156466"
"1087","ENSG00000198542"
"1088","ENSG00000178184"
"1089","ENSG00000074181"
"1090","ENSG00000067836"
"1091","ENSG00000198910"
"1092","ENSG00000175906"
"1093","ENSG00000103642"
"1094","ENSG00000119401"
"1095","ENSG00000004139"
"1096","ENSG00000180914"
"1097","ENSG00000134668"
"1098","ENSG00000068001"
"1099","ENSG00000115414"
"1100","ENSG00000063660"
"1101","ENSG00000134871"
"1102","ENSG00000166923"
"1103","ENSG00000198853"
"1104","ENSG00000185900"
"1105","ENSG00000170558"
"1106","ENSG00000145284"
"1107","ENSG00000139211"
"1108","ENSG00000133107"
"1109","ENSG00000085276"
"1110","ENSG00000125753"
"1111","ENSG00000106211"
"1112","ENSG00000272031"
"1113","ENSG00000114923"
"1114","ENSG00000099992"
"1115","ENSG00000166147"
"1116","ENSG00000099822"
"1117","ENSG00000160326"
"1118","ENSG00000049759"
"1119","ENSG00000175600"
"1120","ENSG00000141526"
"1121","ENSG00000179859"
"1122","ENSG00000110200"
"1123","ENSG00000184227"
"1124","ENSG00000101460"
"1125","ENSG00000147119"
"1126","ENSG00000127824"
"1127","ENSG00000197461"
"1128","ENSG00000161638"
"1129","ENSG00000170989"
"1130","ENSG00000183688"
"1131","ENSG00000151729"
"1132","ENSG00000142627"
"1133","ENSG00000176485"
"1134","ENSG00000171700"
"1135","ENSG00000137463"
"1136","ENSG00000134243"
"1137","ENSG00000164300"
"1138","ENSG00000134516"
"1139","ENSG00000176971"
"1140","ENSG00000184678"
"1141","ENSG00000149218"
"1142","ENSG00000099849"
"1143","ENSG00000181649"
"1144","ENSG00000170017"
"1145","ENSG00000068831"
"1146","ENSG00000134013"
"1147","ENSG00000122786"
"1148","ENSG00000213190"
"1149","ENSG00000145246"
"1150","ENSG00000157168"
"1151","ENSG00000182985"
"1152","ENSG00000139278"
"1153","ENSG00000065357"
"1154","ENSG00000076604"
"1155","ENSG00000176928"
"1156","ENSG00000188760"
"1157","ENSG00000188112"
"1158","ENSG00000180537"
"1159","ENSG00000050165"
"1160","ENSG00000214517"
"1161","ENSG00000164574"
"1162","ENSG00000154678"
"1163","ENSG00000139629"
"1164","ENSG00000054392"
"1165","ENSG00000211455"
"1166","ENSG00000124225"
"1167","ENSG00000070371"
"1168","ENSG00000111981"
"1169","ENSG00000128294"
"1170","ENSG00000184988"
"1171","ENSG00000198753"
"1172","ENSG00000198467"
"1173","ENSG00000173641"
"1174","ENSG00000159176"
"1175","ENSG00000163347"
"1176","ENSG00000152413"
"1177","ENSG00000153944"
"1178","ENSG00000101265"
"1179","ENSG00000110328"
"1180","ENSG00000118257"
"1181","ENSG00000168994"
"1182","ENSG00000143355"
"1183","ENSG00000163431"
"1184","ENSG00000197106"
"1185","ENSG00000197903"
"1186","ENSG00000115461"
"1187","ENSG00000188153"
"1188","ENSG00000064763"
"1189","ENSG00000165685"
"1190","ENSG00000103257"
"1191","ENSG00000163110"
"1192","ENSG00000259207"
"1193","ENSG00000099860"
"1194","ENSG00000173530"
"1195","ENSG00000134198"
"1196","ENSG00000138771"
"1197","ENSG00000163453"
"1198","ENSG00000128422"
"1199","ENSG00000111907"
"1200","ENSG00000070404"
"1201","ENSG00000180573"
"1202","ENSG00000130751"
"1203","ENSG00000106366"
"1204","ENSG00000128713"
"1205","ENSG00000149591"
"1206","ENSG00000152952"
"1207","ENSG00000171533"
"1208","ENSG00000135074"
"1209","ENSG00000116679"
"1210","ENSG00000064042"
"1211","ENSG00000187837"
"1212","ENSG00000145244"
"1213","ENSG00000125966"
"1214","ENSG00000138623"
"1215","ENSG00000198768"
"1216","ENSG00000173705"
"1217","ENSG00000206190"
"1218","ENSG00000135480"
"1219","ENSG00000132329"
"1220","ENSG00000213626"
"1221","ENSG00000150556"
"1222","ENSG00000148426"
"1223","ENSG00000079308"
"1224","ENSG00000134343"
"1225","ENSG00000173535"
"1226","ENSG00000166396"
"1227","ENSG00000120129"
"1228","ENSG00000168386"
"1229","ENSG00000146197"
"1230","ENSG00000112294"
"1231","ENSG00000122877"
"1232","ENSG00000154188"
"1233","ENSG00000135269"
"1234","ENSG00000074590"
"1235","ENSG00000104881"
"1236","ENSG00000158258"
"1237","ENSG00000103489"
"1238","ENSG00000148219"
"1239","ENSG00000147041"
"1240","ENSG00000173546"
"1241","ENSG00000187068"
"1242","ENSG00000077420"
"1243","ENSG00000165072"
"1244","ENSG00000169432"
"1245","ENSG00000130176"
"1246","ENSG00000173391"
"1247","ENSG00000103175"
"1248","ENSG00000187498"
"1249","ENSG00000158825"
"1250","ENSG00000170390"
"1251","ENSG00000135362"
"1252","ENSG00000117318"
"1253","ENSG00000140416"
"1254","ENSG00000172061"
"1255","ENSG00000154175"
"1256","ENSG00000115525"
"1257","ENSG00000139269"
"1258","ENSG00000038427"
"1259","ENSG00000137460"
"1260","ENSG00000086991"
"1261","ENSG00000171793"
"1262","ENSG00000180596"
"1263","ENSG00000157064"
"1264","ENSG00000167641"
"1265","ENSG00000060718"
"1266","ENSG00000096696"
"1267","ENSG00000156265"
"1268","ENSG00000273213"
"1269","ENSG00000005884"
"1270","ENSG00000124762"
"1271","ENSG00000150687"
"1272","ENSG00000025423"
"1273","ENSG00000149596"
"1274","ENSG00000105376"
"1275","ENSG00000107796"
"1276","ENSG00000128487"
"1277","ENSG00000182612"
"1278","ENSG00000107295"
"1279","ENSG00000105290"
"1280","ENSG00000137809"
"1281","ENSG00000111087"
"1282","ENSG00000104435"
"1283","ENSG00000178038"
"1284","ENSG00000076706"
"1285","ENSG00000106537"
"1286","ENSG00000244694"
"1287","ENSG00000049540"
"1288","ENSG00000163017"
"1289","ENSG00000137124"
"1290","ENSG00000122644"
"1291","ENSG00000101333"
"1292","ENSG00000158406"
"1293","ENSG00000091972"
"1294","ENSG00000235750"
"1295","ENSG00000151320"
"1296","ENSG00000149201"
"1297","ENSG00000118523"
"1298","ENSG00000143341"
"1299","ENSG00000156049"
"1300","ENSG00000171617"
"1301","ENSG00000122641"
"1302","ENSG00000130720"
"1303","ENSG00000169933"
"1304","ENSG00000213949"
"1305","ENSG00000169994"
"1306","ENSG00000115468"
"1307","ENSG00000115129"
"1308","ENSG00000122862"
"1309","ENSG00000148677"
"1310","ENSG00000164176"
"1311","ENSG00000173114"
"1312","ENSG00000120156"
"1313","ENSG00000182575"
"1314","ENSG00000147883"
"1315","ENSG00000169583"
"1316","ENSG00000178919"
"1317","ENSG00000111110"
"1318","ENSG00000157766"
"1319","ENSG00000164122"
"1320","ENSG00000143473"
"1321","ENSG00000106819"
"1322","ENSG00000006747"
"1323","ENSG00000172548"
"1324","ENSG00000122367"
"1325","ENSG00000170498"
"1326","ENSG00000177791"
"1327","ENSG00000158008"
"1328","ENSG00000174945"
"1329","ENSG00000156463"
"1330","ENSG00000136928"
"1331","ENSG00000092969"
"1332","ENSG00000138650"
"1333","ENSG00000135636"
"1334","ENSG00000159251"
"1335","ENSG00000261115"
"1336","ENSG00000265107"
"1337","ENSG00000205609"
"1338","ENSG00000198848"
"1339","ENSG00000123689"
"1340","ENSG00000171385"
"1341","ENSG00000162551"
"1342","ENSG00000133169"
"1343","ENSG00000077943"
"1344","ENSG00000180353"
"1345","ENSG00000164308"
"1346","ENSG00000197766"
"1347","ENSG00000126785"
"1348","ENSG00000170577"
"1349","ENSG00000169122"
"1350","ENSG00000219438"
"1351","ENSG00000001617"
"1352","ENSG00000121769"
"1353","ENSG00000197614"
"1354","ENSG00000025434"
"1355","ENSG00000136244"
"1356","ENSG00000118503"
"1357","ENSG00000121898"
"1358","ENSG00000184922"
"1359","ENSG00000171873"
"1360","ENSG00000115107"
"1361","ENSG00000075643"
"1362","ENSG00000144230"
"1363","ENSG00000120658"
"1364","ENSG00000074410"
"1365","ENSG00000163132"
"1366","ENSG00000253846"
"1367","ENSG00000186480"
"1368","ENSG00000149451"
"1369","ENSG00000166165"
"1370","ENSG00000175084"
"1371","ENSG00000153551"
"1372","ENSG00000122035"
"1373","ENSG00000169594"
"1374","ENSG00000099998"
"1375","ENSG00000162066"
"1376","ENSG00000099194"
"1377","ENSG00000168010"
"1378","ENSG00000116133"
"1379","ENSG00000149809"
"1380","ENSG00000111674"
"1381","ENSG00000132561"
"1382","ENSG00000107968"
"1383","ENSG00000189410"
"1384","ENSG00000128342"
"1385","ENSG00000134463"
"1386","ENSG00000116761"
"1387","ENSG00000106688"
"1388","ENSG00000176490"
"1389","ENSG00000062822"
"1390","ENSG00000170425"
"1391","ENSG00000112759"
"1392","ENSG00000087842"
"1393","ENSG00000152953"
"1394","ENSG00000087303"
"1395","ENSG00000005379"
"1396","ENSG00000197119"
"1397","ENSG00000164687"
"1398","ENSG00000109586"
"1399","ENSG00000154134"
"1400","ENSG00000169169"
"1401","ENSG00000111348"
"1402","ENSG00000159055"
"1403","ENSG00000112972"
"1404","ENSG00000169660"
"1405","ENSG00000117616"
"1406","ENSG00000132170"
"1407","ENSG00000183615"
"1408","ENSG00000120549"
"1409","ENSG00000175265"
"1410","ENSG00000197594"
"1411","ENSG00000071242"
"1412","ENSG00000136492"
"1413","ENSG00000050344"
"1414","ENSG00000186815"
"1415","ENSG00000250067"
"1416","ENSG00000172197"
"1417","ENSG00000167508"
"1418","ENSG00000041353"
"1419","ENSG00000134824"
"1420","ENSG00000254122"
"1421","ENSG00000181274"
"1422","ENSG00000196123"
"1423","ENSG00000110921"
"1424","ENSG00000102032"
"1425","ENSG00000077092"
"1426","ENSG00000149485"
"1427","ENSG00000169515"
"1428","ENSG00000123416"
"1429","ENSG00000063438"
"1430","ENSG00000196155"
"1431","ENSG00000197852"
"1432","ENSG00000159640"
"1433","ENSG00000082482"
"1434","ENSG00000101384"
"1435","ENSG00000075826"
"1436","ENSG00000138092"
"1437","ENSG00000134363"
"1438","ENSG00000100908"
"1439","ENSG00000172935"
"1440","ENSG00000151572"
"1441","ENSG00000185960"
"1442","ENSG00000159556"
"1443","ENSG00000214193"
"1444","ENSG00000012171"
"1445","ENSG00000120437"
"1446","ENSG00000182511"
"1447","ENSG00000120899"
"1448","ENSG00000135698"
"1449","ENSG00000225697"
"1450","ENSG00000139974"
"1451","ENSG00000140451"
"1452","ENSG00000123136"
"1453","ENSG00000121653"
"1454","ENSG00000221869"
"1455","ENSG00000168453"
"1456","ENSG00000196739"
"1457","ENSG00000110881"
"1458","ENSG00000151702"
"1459","ENSG00000198355"
"1460","ENSG00000111341"
"1461","ENSG00000089060"
"1462","ENSG00000122547"
"1463","ENSG00000132481"
"1464","ENSG00000067064"
"1465","ENSG00000069431"
"1466","ENSG00000109046"
"1467","ENSG00000175040"
"1468","ENSG00000111199"
"1469","ENSG00000179922"
"1470","ENSG00000146232"
"1471","ENSG00000130164"
"1472","ENSG00000109610"
"1473","ENSG00000151892"
"1474","ENSG00000134247"
"1475","ENSG00000160712"
"1476","ENSG00000132424"
"1477","ENSG00000270885"
"1478","ENSG00000270231"
"1479","ENSG00000109062"
"1480","ENSG00000163728"
"1481","ENSG00000109107"
"1482","ENSG00000213366"
"1483","ENSG00000141994"
"1484","ENSG00000064703"
"1485","ENSG00000165868"
"1486","ENSG00000114315"
"1487","ENSG00000100767"
"1488","ENSG00000169710"
"1489","ENSG00000204131"
"1490","ENSG00000113739"
"1491","ENSG00000157557"
"1492","ENSG00000005059"
"1493","ENSG00000145220"
"1494","ENSG00000134884"
"1495","ENSG00000158062"
"1496","ENSG00000124882"
"1497","ENSG00000140945"
"1498","ENSG00000182484"
"1499","ENSG00000100065"
"1500","ENSG00000152642"
"1501","ENSG00000165819"
"1502","ENSG00000107672"
"1503","ENSG00000105255"
"1504","ENSG00000132199"
"1505","ENSG00000087076"
"1506","ENSG00000221978"
"1507","ENSG00000160124"
"1508","ENSG00000175274"
"1509","ENSG00000137767"
"1510","ENSG00000142173"
"1511","ENSG00000136002"
"1512","ENSG00000180902"
"1513","ENSG00000180190"
"1514","ENSG00000111445"
"1515","ENSG00000104549"
"1516","ENSG00000169689"
"1517","ENSG00000178338"
"1518","ENSG00000178860"
"1519","ENSG00000138190"
"1520","ENSG00000160752"
"1521","ENSG00000139899"
"1522","ENSG00000184992"
"1523","ENSG00000162636"
"1524","ENSG00000198168"
"1525","ENSG00000166073"
"1526","ENSG00000161618"
"1527","ENSG00000108773"
"1528","ENSG00000164105"
"1529","ENSG00000152455"
"1530","ENSG00000119865"
"1531","ENSG00000170624"
"1532","ENSG00000175567"
"1533","ENSG00000069399"
"1534","ENSG00000132635"
"1535","ENSG00000132819"
"1536","ENSG00000132680"
"1537","ENSG00000151491"
"1538","ENSG00000185946"
"1539","ENSG00000177943"
"1540","ENSG00000091656"
"1541","ENSG00000112039"
"1542","ENSG00000167553"
"1543","ENSG00000004777"
"1544","ENSG00000108106"
"1545","ENSG00000121900"
"1546","ENSG00000204681"
"1547","ENSG00000250305"
"1548","ENSG00000188566"
"1549","ENSG00000011021"
"1550","ENSG00000011454"
"1551","ENSG00000128016"
"1552","ENSG00000182022"
"1553","ENSG00000108797"
"1554","ENSG00000117791"
"1555","ENSG00000182963"
"1556","ENSG00000101846"
"1557","ENSG00000256223"
"1558","ENSG00000113460"
"1559","ENSG00000148926"
"1560","ENSG00000121310"
"1561","ENSG00000172575"
"1562","ENSG00000108848"
"1563","ENSG00000146067"
"1564","ENSG00000165752"
"1565","ENSG00000143878"
"1566","ENSG00000242265"
"1567","ENSG00000100307"
"1568","ENSG00000113161"
"1569","ENSG00000105514"
"1570","ENSG00000139734"
"1571","ENSG00000006062"
"1572","ENSG00000173611"
"1573","ENSG00000147162"
"1574","ENSG00000137656"
"1575","ENSG00000120458"
"1576","ENSG00000130203"
"1577","ENSG00000021826"
"1578","ENSG00000162104"
"1579","ENSG00000256235"
"1580","ENSG00000104419"
"1581","ENSG00000134758"
"1582","ENSG00000158470"
"1583","ENSG00000153246"
"1584","ENSG00000103241"
"1585","ENSG00000167393"
"1586","ENSG00000163660"
"1587","ENSG00000103168"
"1588","ENSG00000160285"
"1589","ENSG00000111731"
"1590","ENSG00000159147"
"1591","ENSG00000189067"
"1592","ENSG00000185215"
"1593","ENSG00000176155"
"1594","ENSG00000234616"
"1595","ENSG00000203791"
"1596","ENSG00000168214"
"1597","ENSG00000100490"
"1598","ENSG00000128973"
"1599","ENSG00000152518"
"1600","ENSG00000149679"
"1601","ENSG00000111276"
"1602","ENSG00000178921"
"1603","ENSG00000040531"
"1604","ENSG00000052802"
"1605","ENSG00000153574"
"1606","ENSG00000170779"
"1607","ENSG00000059804"
"1608","ENSG00000131591"
"1609","ENSG00000135124"
"1610","ENSG00000185338"
"1611","ENSG00000122779"
"1612","ENSG00000135929"
"1613","ENSG00000160796"
"1614","ENSG00000110446"
"1615","ENSG00000184465"
"1616","ENSG00000166801"
"1617","ENSG00000113805"
"1618","ENSG00000059588"
"1619","ENSG00000276600"
"1620","ENSG00000089094"
"1621","ENSG00000110074"
"1622","ENSG00000144026"
"1623","ENSG00000100650"
"1624","ENSG00000172893"
"1625","ENSG00000100201"
"1626","ENSG00000137944"
"1627","ENSG00000171365"
"1628","ENSG00000113369"
"1629","ENSG00000164877"
"1630","ENSG00000104356"
"1631","ENSG00000134324"
"1632","ENSG00000118495"
"1633","ENSG00000149089"
"1634","ENSG00000071282"
"1635","ENSG00000135828"
"1636","ENSG00000122707"
"1637","ENSG00000108474"
"1638","ENSG00000167363"
"1639","ENSG00000122566"
"1640","ENSG00000153048"
"1641","ENSG00000089225"
"1642","ENSG00000108389"
"1643","ENSG00000164828"
"1644","ENSG00000143320"
"1645","ENSG00000153487"
"1646","ENSG00000066629"
"1647","ENSG00000111077"
"1648","ENSG00000174348"
"1649","ENSG00000198846"
"1650","ENSG00000214021"
"1651","ENSG00000074855"
"1652","ENSG00000167994"
"1653","ENSG00000145241"
"1654","ENSG00000138668"
"1655","ENSG00000105639"
"1656","ENSG00000204209"
"1657","ENSG00000187961"
"1658","ENSG00000166086"
"1659","ENSG00000155368"
"1660","ENSG00000172819"
"1661","ENSG00000143799"
"1662","ENSG00000101004"
"1663","ENSG00000243716"
"1664","ENSG00000125354"
"1665","ENSG00000084636"
"1666","ENSG00000138336"
"1667","ENSG00000178031"
"1668","ENSG00000147454"
"1669","ENSG00000169045"
"1670","ENSG00000170522"
"1671","ENSG00000119986"
"1672","ENSG00000106799"
"1673","ENSG00000100416"
"1674","ENSG00000111962"
"1675","ENSG00000113240"
"1676","ENSG00000168234"
"1677","ENSG00000105875"
"1678","ENSG00000110455"
"1679","ENSG00000061337"
"1680","ENSG00000115875"
"1681","ENSG00000100968"
"1682","ENSG00000139946"
"1683","ENSG00000258890"
"1684","ENSG00000164118"
"1685","ENSG00000151748"
"1686","ENSG00000196230"
"1687","ENSG00000197467"
"1688","ENSG00000136378"
"1689","ENSG00000135473"
"1690","ENSG00000176788"
"1691","ENSG00000163827"
"1692","ENSG00000137504"
"1693","ENSG00000167595"
"1694","ENSG00000167766"
"1695","ENSG00000149136"
"1696","ENSG00000253276"
"1697","ENSG00000170802"
"1698","ENSG00000184602"
"1699","ENSG00000158411"
"1700","ENSG00000167702"
"1701","ENSG00000135916"
"1702","ENSG00000078070"
"1703","ENSG00000168393"
"1704","ENSG00000111581"
"1705","ENSG00000133657"
"1706","ENSG00000109861"
"1707","ENSG00000184640"
"1708","ENSG00000163249"
"1709","ENSG00000168016"
"1710","ENSG00000113552"
"1711","ENSG00000198625"
"1712","ENSG00000110400"
"1713","ENSG00000120699"
"1714","ENSG00000100599"
"1715","ENSG00000134186"
"1716","ENSG00000188352"
"1717","ENSG00000141753"
"1718","ENSG00000089280"
"1719","ENSG00000122417"
"1720","ENSG00000004534"
"1721","ENSG00000142102"
"1722","ENSG00000136379"
"1723","ENSG00000013441"
"1724","ENSG00000168807"
"1725","ENSG00000138162"
"1726","ENSG00000079134"
"1727","ENSG00000110108"
"1728","ENSG00000166965"
"1729","ENSG00000188807"
"1730","ENSG00000142949"
"1731","ENSG00000148400"
"1732","ENSG00000080200"
"1733","ENSG00000104611"
"1734","ENSG00000126602"
"1735","ENSG00000197283"
"1736","ENSG00000008441"
"1737","ENSG00000126603"
"1738","ENSG00000135541"
"1739","ENSG00000180447"
"1740","ENSG00000138750"
"1741","ENSG00000069011"
"1742","ENSG00000055044"
"1743","ENSG00000182179"
"1744","ENSG00000119333"
"1745","ENSG00000126561"
"1746","ENSG00000168297"
"1747","ENSG00000106554"
"1748","ENSG00000176834"
"1749","ENSG00000079459"
"1750","ENSG00000169926"
"1751","ENSG00000116478"
"1752","ENSG00000078403"
"1753","ENSG00000168906"
"1754","ENSG00000152795"
"1755","ENSG00000143469"
"1756","ENSG00000186522"
"1757","ENSG00000102606"
"1758","ENSG00000165392"
"1759","ENSG00000101104"
"1760","ENSG00000074219"
"1761","ENSG00000067082"
"1762","ENSG00000204899"
"1763","ENSG00000196177"
"1764","ENSG00000148175"
"1765","ENSG00000253304"
"1766","ENSG00000156136"
"1767","ENSG00000149150"
"1768","ENSG00000064607"
"1769","ENSG00000125450"
"1770","ENSG00000167615"
"1771","ENSG00000116830"
"1772","ENSG00000269713"
"1773","ENSG00000168758"
"1774","ENSG00000196363"
"1775","ENSG00000007392"
"1776","ENSG00000105968"
"1777","ENSG00000145476"
"1778","ENSG00000127528"
"1779","ENSG00000087095"
"1780","ENSG00000133265"
"1781","ENSG00000182287"
"1782","ENSG00000114446"
"1783","ENSG00000188811"
"1784","ENSG00000175215"
"1785","ENSG00000166825"
"1786","ENSG00000170581"
"1787","ENSG00000139428"
"1788","ENSG00000051825"
"1789","ENSG00000092445"
"1790","ENSG00000125351"
"1791","ENSG00000076356"
"1792","ENSG00000100906"
"1793","ENSG00000156675"
"1794","ENSG00000140400"
"1795","ENSG00000077312"
"1796","ENSG00000112033"
"1797","ENSG00000101972"
"1798","ENSG00000124207"
"1799","ENSG00000077782"
"1800","ENSG00000106477"
"1801","ENSG00000135596"
"1802","ENSG00000141458"
"1803","ENSG00000125772"
"1804","ENSG00000151388"
"1805","ENSG00000104047"
"1806","ENSG00000152284"
"1807","ENSG00000198053"
"1808","ENSG00000276045"
"1809","ENSG00000156273"
"1810","ENSG00000188191"
"1811","ENSG00000196154"
"1812","ENSG00000167280"
"1813","ENSG00000174804"
"1814","ENSG00000213445"
"1815","ENSG00000188211"
"1816","ENSG00000172379"
"1817","ENSG00000257093"
"1818","ENSG00000183386"
"1819","ENSG00000105339"
"1820","ENSG00000196776"
"1821","ENSG00000109920"
"1822","ENSG00000058056"
"1823","ENSG00000140526"
"1824","ENSG00000103365"
"1825","ENSG00000166439"
"1826","ENSG00000048028"
"1827","ENSG00000163171"
"1828","ENSG00000134748"
"1829","ENSG00000104856"
"1830","ENSG00000108846"
"1831","ENSG00000144645"
"1832","ENSG00000122965"
"1833","ENSG00000104205"
"1834","ENSG00000103326"
"1835","ENSG00000185813"
"1836","ENSG00000104341"
"1837","ENSG00000109320"
"1838","ENSG00000081923"
"1839","ENSG00000144791"
"1840","ENSG00000183287"
"1841","ENSG00000185112"
"1842","ENSG00000064932"
"1843","ENSG00000104731"
"1844","ENSG00000110492"
"1845","ENSG00000213516"
"1846","ENSG00000160211"
"1847","ENSG00000161547"
"1848","ENSG00000112208"
"1849","ENSG00000110427"
"1850","ENSG00000156304"
"1851","ENSG00000157600"
"1852","ENSG00000100941"
"1853","ENSG00000029993"
"1854","ENSG00000198920"
"1855","ENSG00000136848"
"1856","ENSG00000115758"
"1857","ENSG00000020181"
"1858","ENSG00000139263"
"1859","ENSG00000180543"
"1860","ENSG00000159086"
"1861","ENSG00000116560"
"1862","ENSG00000135723"
"1863","ENSG00000082898"
"1864","ENSG00000165804"
"1865","ENSG00000166925"
"1866","ENSG00000137337"
"1867","ENSG00000198026"
"1868","ENSG00000172346"
"1869","ENSG00000100836"
"1870","ENSG00000166250"
"1871","ENSG00000095485"
"1872","ENSG00000115942"
"1873","ENSG00000146830"
"1874","ENSG00000136938"
"1875","ENSG00000197355"
"1876","ENSG00000155561"
"1877","ENSG00000116127"
"1878","ENSG00000132688"
"1879","ENSG00000011422"
"1880","ENSG00000129347"
"1881","ENSG00000166024"
"1882","ENSG00000117226"
"1883","ENSG00000100503"
"1884","ENSG00000116731"
"1885","ENSG00000118579"
"1886","ENSG00000056972"
"1887","ENSG00000173598"
"1888","ENSG00000128951"
"1889","ENSG00000135111"
"1890","ENSG00000145623"
"1891","ENSG00000129566"
"1892","ENSG00000104613"
"1893","ENSG00000166532"
"1894","ENSG00000253293"
"1895","ENSG00000130707"
"1896","ENSG00000140365"
"1897","ENSG00000106603"
"1898","ENSG00000196850"
"1899","ENSG00000095564"
"1900","ENSG00000136205"
"1901","ENSG00000198563"
"1902","ENSG00000060688"
"1903","ENSG00000156011"
"1904","ENSG00000143515"
"1905","ENSG00000120800"
"1906","ENSG00000106948"
"1907","ENSG00000186298"
"1908","ENSG00000170144"
"1909","ENSG00000198796"
"1910","ENSG00000173545"
"1911","ENSG00000135452"
"1912","ENSG00000157637"
"1913","ENSG00000009830"
"1914","ENSG00000182307"
"1915","ENSG00000170776"
"1916","ENSG00000083457"
"1917","ENSG00000174306"
"1918","ENSG00000176907"
"1919","ENSG00000139372"
"1920","ENSG00000138594"
"1921","ENSG00000162413"
"1922","ENSG00000119812"
"1923","ENSG00000034677"
"1924","ENSG00000165118"
"1925","ENSG00000159128"
"1926","ENSG00000115486"
"1927","ENSG00000181104"
"1928","ENSG00000155034"
"1929","ENSG00000109220"
"1930","ENSG00000168374"
"1931","ENSG00000136933"
"1932","ENSG00000125356"
"1933","ENSG00000162614"
"1934","ENSG00000204262"
"1935","ENSG00000114796"
"1936","ENSG00000147852"
"1937","ENSG00000185386"
"1938","ENSG00000135709"
"1939","ENSG00000112763"
"1940","ENSG00000111817"
"1941","ENSG00000177119"
"1942","ENSG00000131171"
"1943","ENSG00000086062"
"1944","ENSG00000114648"
"1945","ENSG00000128872"
"1946","ENSG00000105281"
"1947","ENSG00000205213"
"1948","ENSG00000162144"
"1949","ENSG00000116209"
"1950","ENSG00000103227"
"1951","ENSG00000159217"
"1952","ENSG00000088387"
"1953","ENSG00000130311"
"1954","ENSG00000013288"
"1955","ENSG00000138356"
"1956","ENSG00000120693"
"1957","ENSG00000070778"
"1958","ENSG00000177042"
"1959","ENSG00000065911"
"1960","ENSG00000120063"
"1961","ENSG00000126247"
"1962","ENSG00000120337"
"1963","ENSG00000053254"
"1964","ENSG00000168303"
"1965","ENSG00000105810"
"1966","ENSG00000108821"
"1967","ENSG00000115935"
"1968","ENSG00000123933"
"1969","ENSG00000118985"
"1970","ENSG00000169359"
"1971","ENSG00000165886"
"1972","ENSG00000123643"
"1973","ENSG00000116017"
"1974","ENSG00000106034"
"1975","ENSG00000119801"
"1976","ENSG00000129562"
"1977","ENSG00000198743"
"1978","ENSG00000142207"
"1979","ENSG00000133142"
"1980","ENSG00000105472"
"1981","ENSG00000163872"
"1982","ENSG00000075711"
"1983","ENSG00000182208"
"1984","ENSG00000188647"
"1985","ENSG00000170385"
"1986","ENSG00000114480"
"1987","ENSG00000167100"
"1988","ENSG00000175414"
"1989","ENSG00000105329"
"1990","ENSG00000274211"
"1991","ENSG00000204272"
"1992","ENSG00000119632"
"1993","ENSG00000196569"
"1994","ENSG00000165006"
"1995","ENSG00000174917"
"1996","ENSG00000120913"
"1997","ENSG00000136869"
"1998","ENSG00000182158"
"1999","ENSG00000189043"
"2000","ENSG00000139173"
"2001","ENSG00000102316"
"2002","ENSG00000158042"
"2003","ENSG00000047346"
"2004","ENSG00000115295"
"2005","ENSG00000172057"
"2006","ENSG00000167778"
"2007","ENSG00000134058"
"2008","ENSG00000169857"
"2009","ENSG00000176148"
"2010","ENSG00000141068"
"2011","ENSG00000168938"
"2012","ENSG00000197694"
"2013","ENSG00000170855"
"2014","ENSG00000100196"
"2015","ENSG00000165476"
"2016","ENSG00000105355"
"2017","ENSG00000100889"
"2018","ENSG00000184347"
"2019","ENSG00000163644"
"2020","ENSG00000160310"
"2021","ENSG00000173905"
"2022","ENSG00000005243"
"2023","ENSG00000164535"
"2024","ENSG00000124172"
"2025","ENSG00000151881"
"2026","ENSG00000141349"
"2027","ENSG00000120725"
"2028","ENSG00000137801"
"2029","ENSG00000137936"
"2030","ENSG00000100949"
"2031","ENSG00000143183"
"2032","ENSG00000103202"
"2033","ENSG00000130005"
"2034","ENSG00000069956"
"2035","ENSG00000178425"
"2036","ENSG00000144468"
"2037","ENSG00000126432"
"2038","ENSG00000113719"
"2039","ENSG00000118705"
"2040","ENSG00000157625"
"2041","ENSG00000108061"
"2042","ENSG00000105204"
"2043","ENSG00000129636"
"2044","ENSG00000179476"
"2045","ENSG00000177156"
"2046","ENSG00000114383"
"2047","ENSG00000139350"
"2048","ENSG00000174136"
"2049","ENSG00000168003"
"2050","ENSG00000015153"
"2051","ENSG00000182768"
"2052","ENSG00000117758"
"2053","ENSG00000107798"
"2054","ENSG00000136603"
"2055","ENSG00000185164"
"2056","ENSG00000143845"
"2057","ENSG00000146733"
"2058","ENSG00000131378"
"2059","ENSG00000119318"
"2060","ENSG00000051523"
"2061","ENSG00000164253"
"2062","ENSG00000123739"
"2063","ENSG00000197982"
"2064","ENSG00000224877"
"2065","ENSG00000185825"
"2066","ENSG00000145632"
"2067","ENSG00000178537"
"2068","ENSG00000181915"
"2069","ENSG00000132849"
