"","x"
"1071","ENSG00000105993"
"1072","ENSG00000173295"
"1073","ENSG00000254839"
"1074","ENSG00000154359"
"1075","ENSG00000164741"
"1076","ENSG00000168546"
"1077","ENSG00000253837"
"1078","ENSG00000147459"
"1079","ENSG00000092964"
"1080","ENSG00000120875"
"1081","ENSG00000251191"
"1082","ENSG00000157110"
"1083","ENSG00000157168"
"1084","ENSG00000183779"
"1085","ENSG00000085788"
"1086","ENSG00000147526"
"1087","ENSG00000169499"
"1088","ENSG00000263372"
"1089","ENSG00000083168"
"1090","ENSG00000254139"
"1091","ENSG00000035681"
"1092","ENSG00000205268"
"1093","ENSG00000147573"
"1094","ENSG00000169085"
"1095","ENSG00000104205"
"1096","ENSG00000165084"
"1097","ENSG00000253658"
"1098","ENSG00000253479"
"1099","ENSG00000137573"
"1100","ENSG00000140396"
"1101","ENSG00000040341"
"1102","ENSG00000104435"
"1103","ENSG00000176566"
"1104","ENSG00000079102"
"1105","ENSG00000175895"
"1106","ENSG00000253773"
"1107","ENSG00000104356"
"1108","ENSG00000104361"
"1109","ENSG00000156486"
"1110","ENSG00000164920"
"1111","ENSG00000120963"
"1112","ENSG00000104490"
"1113","ENSG00000164932"
"1114","ENSG00000154188"
"1115","ENSG00000289382"
"1116","ENSG00000182197"
"1117","ENSG00000177570"
"1118","ENSG00000164761"
"1119","ENSG00000156804"
"1120","ENSG00000249816"
"1121","ENSG00000221771"
"1122","ENSG00000221261"
"1123","ENSG00000153317"
"1124","ENSG00000132297"
"1125","ENSG00000184156"
"1126","ENSG00000008513"
"1127","ENSG00000221768"
"1128","ENSG00000160886"
"1129","ENSG00000283764"
"1130","ENSG00000107104"
"1131","ENSG00000236511"
"1132","ENSG00000107014"
"1133","ENSG00000263575"
"1134","ENSG00000147854"
"1135","ENSG00000107186"
"1136","ENSG00000178031"
"1137","ENSG00000240498"
"1138","ENSG00000120156"
"1139","ENSG00000283945"
"1140","ENSG00000137074"
"1141","ENSG00000165006"
"1142","ENSG00000215187"
"1143","ENSG00000235387"
"1144","ENSG00000137124"
"1145","ENSG00000165072"
"1146","ENSG00000165091"
"1147","ENSG00000156017"
"1148","ENSG00000156049"
"1149","ENSG00000156052"
"1150","ENSG00000135069"
"1151","ENSG00000260995"
"1152","ENSG00000106829"
"1153","ENSG00000226237"
"1154","ENSG00000204446"
"1155","ENSG00000106723"
"1156","ENSG00000187764"
"1157","ENSG00000165030"
"1158","ENSG00000148120"
"1159","ENSG00000185920"
"1160","ENSG00000130956"
"1161","ENSG00000136938"
"1162","ENSG00000136928"
"1163","ENSG00000271086"
"1164","ENSG00000136891"
"1165","ENSG00000119318"
"1166","ENSG00000148156"
"1167","ENSG00000232939"
"1168","ENSG00000030304"
"1169","ENSG00000136813"
"1170","ENSG00000181634"
"1171","ENSG00000041982"
"1172","ENSG00000173077"
"1173","ENSG00000204148"
"1174","ENSG00000182752"
"1175","ENSG00000119401"
"1176","ENSG00000207268"
"1177","ENSG00000148180"
"1178","ENSG00000136848"
"1179","ENSG00000148215"
"1180","ENSG00000148200"
"1181","ENSG00000167081"
"1182","ENSG00000185960"
"1183","ENSG00000147010"
"1184","ENSG00000234230"
"1185","ENSG00000131089"
