#p q x1 x2 x3 df/dx3
10.850000 1.910000 0.232079 0.207985 0.018885 0.474171
10.850000 1.910000 1.679786 0.019249 0.132726 -0.584690
10.850000 1.915000 0.231898 0.208055 0.018875 0.474152
10.850000 1.915000 1.679821 0.019248 0.132732 -0.584754
10.850000 1.920000 0.231718 0.208126 0.018865 0.474133
10.850000 1.920000 1.679855 0.019247 0.132738 -0.584817
10.850000 1.920000 1.679855 0.019247 0.132738 -0.584818
10.850000 1.925000 0.231539 0.208196 0.018855 0.474114
10.850000 1.925000 1.679889 0.019245 0.132743 -0.584881
10.850000 1.930000 0.231361 0.208265 0.018845 0.474096
10.850000 1.930000 1.679923 0.019244 0.132749 -0.584943
10.850000 1.935000 0.231183 0.208335 0.018835 0.474077
10.850000 1.935000 1.679957 0.019243 0.132755 -0.585006
10.850000 1.940000 0.231007 0.208404 0.018825 0.474058
10.850000 1.940000 1.679990 0.019241 0.132761 -0.585068
10.850000 1.940000 1.679991 0.019241 0.132761 -0.585068
10.850000 1.945000 0.230832 0.208472 0.018815 0.474040
10.850000 1.945000 1.680024 0.019240 0.132767 -0.585129
10.850000 1.950000 0.230657 0.208541 0.018805 0.474021
10.850000 1.950000 1.680057 0.019239 0.132772 -0.585191
10.850000 1.955000 0.230484 0.208609 0.018795 0.474003
10.850000 1.955000 1.680090 0.019237 0.132778 -0.585252
10.850000 1.960000 0.230311 0.208677 0.018786 0.473985
10.850000 1.960000 1.680123 0.019236 0.132784 -0.585313
10.850000 1.965000 0.230139 0.208744 0.018776 0.473967
10.850000 1.965000 1.680156 0.019235 0.132789 -0.585373
10.850000 1.970000 0.229968 0.208811 0.018766 0.473948
10.850000 1.970000 0.229968 0.208811 0.018766 0.473949
10.850000 1.970000 1.680188 0.019233 0.132795 -0.585433
10.850000 1.975000 0.229798 0.208878 0.018757 0.473930
10.850000 1.975000 1.680221 0.019232 0.132800 -0.585493
10.850000 1.980000 0.229629 0.208944 0.018747 0.473912
10.850000 1.980000 1.680253 0.019231 0.132806 -0.585552
10.850000 1.985000 0.229461 0.209010 0.018738 0.473894
10.850000 1.985000 0.229461 0.209010 0.018738 0.473895
10.850000 1.985000 1.680285 0.019230 0.132811 -0.585612
10.850000 1.990000 0.229294 0.209076 0.018728 0.473877
10.850000 1.990000 1.680317 0.019228 0.132817 -0.585670
10.850000 1.995000 0.229127 0.209142 0.018719 0.473859
10.850000 1.995000 1.680349 0.019227 0.132822 -0.585729
10.850000 2.000000 0.228961 0.209207 0.018709 0.473841
10.850000 2.000000 1.680380 0.019226 0.132828 -0.585787
10.900000 0.155000 1.209315 0.043924 0.077815 0.027627
10.900000 0.155000 1.265360 0.040212 0.082587 -0.027548
10.900000 0.160000 1.112318 0.051018 0.070211 0.115026
10.900000 0.160000 1.346074 0.035300 0.090051 -0.113748
10.900000 0.165000 1.060276 0.055220 0.066421 0.157997
10.900000 0.165000 1.060277 0.055220 0.066421 0.157997
10.900000 0.165000 1.382669 0.033226 0.093702 -0.155731
10.900000 0.170000 1.019737 0.058709 0.063590 0.189669
10.900000 0.170000 1.408534 0.031814 0.096396 -0.186604
10.900000 0.175000 0.985543 0.061812 0.061276 0.215184
10.900000 0.175000 1.428767 0.030738 0.098574 -0.211491
10.900000 0.180000 0.955604 0.064658 0.059302 0.236633
10.900000 0.180000 0.955605 0.064658 0.059302 0.236633
10.900000 0.180000 1.445408 0.029873 0.100416 -0.232466
10.900000 0.185000 0.928811 0.067313 0.057573 0.255129
10.900000 0.185000 1.459518 0.029151 0.102014 -0.250626
10.900000 0.190000 0.904484 0.069817 0.056032 0.271351
10.900000 0.190000 1.471734 0.028536 0.103426 -0.266637
10.900000 0.190000 1.471735 0.028536 0.103426 -0.266637
10.900000 0.195000 0.882166 0.072197 0.054642 0.285753
10.900000 0.195000 1.482476 0.028002 0.104690 -0.280941
10.900000 0.200000 0.861532 0.074472 0.053375 0.298659
10.900000 0.200000 1.492032 0.027533 0.105833 -0.293851
10.900000 0.205000 0.842338 0.076654 0.052212 0.310309
10.900000 0.205000 0.842338 0.076654 0.052212 0.310310
10.900000 0.205000 1.500614 0.027116 0.106875 -0.305596
10.900000 0.210000 0.824396 0.078755 0.051137 0.320889
10.900000 0.210000 1.508381 0.026741 0.107830 -0.316353
10.900000 0.215000 0.807556 0.080782 0.050139 0.330542
10.900000 0.215000 1.515457 0.026403 0.108712 -0.326259
10.900000 0.215000 1.515458 0.026403 0.108712 -0.326259
10.900000 0.220000 0.791695 0.082743 0.049207 0.339389
10.900000 0.220000 1.521940 0.026096 0.109528 -0.335425
10.900000 0.225000 0.776712 0.084642 0.048335 0.347524
10.900000 0.225000 1.527907 0.025815 0.110288 -0.343941
10.900000 0.230000 0.762522 0.086484 0.047516 0.355029
10.900000 0.230000 1.533423 0.025557 0.110997 -0.351881
10.900000 0.235000 0.749053 0.088274 0.046743 0.361971
10.900000 0.235000 1.538541 0.025319 0.111661 -0.359308
10.900000 0.240000 0.736241 0.090014 0.046014 0.368409
10.900000 0.240000 1.543306 0.025098 0.112285 -0.366275
10.900000 0.245000 0.724033 0.091707 0.045323 0.374392
10.900000 0.245000 1.547756 0.024894 0.112872 -0.372826
10.900000 0.250000 0.712381 0.093357 0.044667 0.379963
10.900000 0.250000 1.551923 0.024703 0.113426 -0.379002
10.900000 0.255000 0.701243 0.094966 0.044043 0.385160
10.900000 0.255000 1.555834 0.024524 0.113949 -0.384835
10.900000 0.260000 0.690581 0.096535 0.043449 0.390016
10.900000 0.260000 0.690582 0.096535 0.043449 0.390016
10.900000 0.260000 1.559514 0.024357 0.114445 -0.390356
10.900000 0.265000 0.680363 0.098066 0.042882 0.394560
10.900000 0.265000 1.562983 0.024200 0.114916 -0.395591
10.900000 0.265000 1.562984 0.024200 0.114916 -0.395591
10.900000 0.270000 0.670558 0.099562 0.042341 0.398818
10.900000 0.270000 1.566261 0.024053 0.115363 -0.400562
10.900000 0.270000 1.566261 0.024053 0.115363 -0.400563
10.900000 0.275000 0.661139 0.101024 0.041822 0.402813
10.900000 0.275000 1.569363 0.023913 0.115789 -0.405291
10.900000 0.280000 0.652082 0.102453 0.041326 0.406567
10.900000 0.280000 1.572304 0.023782 0.116195 -0.409796
10.900000 0.285000 0.643364 0.103850 0.040849 0.410097
10.900000 0.285000 1.575096 0.023657 0.116582 -0.414092
10.900000 0.290000 0.634966 0.105218 0.040392 0.413420
10.900000 0.290000 1.577751 0.023539 0.116952 -0.418196
10.900000 0.295000 0.626868 0.106556 0.039952 0.416551
10.900000 0.295000 1.580279 0.023427 0.117306 -0.422119
10.900000 0.300000 0.619054 0.107867 0.039529 0.419505
10.900000 0.300000 1.582689 0.023320 0.117646 -0.425875
10.900000 0.305000 0.611509 0.109151 0.039121 0.422293
10.900000 0.305000 1.584990 0.023219 0.117971 -0.429474
10.900000 0.310000 0.604217 0.110408 0.038728 0.424928
10.900000 0.310000 1.587189 0.023122 0.118283 -0.432926
10.900000 0.315000 0.597165 0.111641 0.038349 0.427418
10.900000 0.315000 1.589293 0.023030 0.118583 -0.436241
10.900000 0.320000 0.590342 0.112849 0.037983 0.429775
10.900000 0.320000 1.591308 0.022941 0.118871 -0.439426
10.900000 0.320000 1.591309 0.022941 0.118871 -0.439426
10.900000 0.325000 0.583735 0.114034 0.037629 0.432007
10.900000 0.325000 1.593240 0.022857 0.119149 -0.442490
10.900000 0.330000 0.577334 0.115197 0.037286 0.434121
10.900000 0.330000 1.595094 0.022776 0.119416 -0.445439
10.900000 0.330000 1.595094 0.022776 0.119416 -0.445440
10.900000 0.335000 0.571129 0.116337 0.036955 0.436125
10.900000 0.335000 1.596875 0.022699 0.119673 -0.448281
10.900000 0.340000 0.565110 0.117456 0.036634 0.438027
10.900000 0.340000 1.598587 0.022624 0.119922 -0.451020
10.900000 0.345000 0.559270 0.118554 0.036323 0.439831
10.900000 0.345000 1.600234 0.022553 0.120161 -0.453663
10.900000 0.350000 0.553600 0.119633 0.036022 0.441545
10.900000 0.350000 1.601820 0.022484 0.120393 -0.456214
10.900000 0.355000 0.548092 0.120692 0.035729 0.443173
10.900000 0.355000 1.603347 0.022418 0.120617 -0.458679
10.900000 0.355000 1.603348 0.022418 0.120617 -0.458679
10.900000 0.360000 0.542740 0.121732 0.035445 0.444721
10.900000 0.360000 1.604821 0.022355 0.120833 -0.461062
10.900000 0.365000 0.537536 0.122753 0.035170 0.446193
10.900000 0.365000 1.606243 0.022293 0.121042 -0.463367
10.900000 0.370000 0.532474 0.123757 0.034902 0.447593
10.900000 0.370000 1.607615 0.022234 0.121245 -0.465598
10.900000 0.375000 0.527549 0.124743 0.034641 0.448926
10.900000 0.375000 1.608942 0.022177 0.121441 -0.467758
10.900000 0.380000 0.522755 0.125713 0.034388 0.450195
10.900000 0.380000 1.610224 0.022122 0.121632 -0.469851
10.900000 0.385000 0.518086 0.126666 0.034142 0.451404
10.900000 0.385000 1.611464 0.022069 0.121816 -0.471880
10.900000 0.385000 1.611465 0.022069 0.121816 -0.471880
10.900000 0.390000 0.513538 0.127603 0.033902 0.452556
10.900000 0.390000 1.612665 0.022018 0.121995 -0.473848
10.900000 0.395000 0.509105 0.128524 0.033668 0.453654
10.900000 0.395000 1.613828 0.021968 0.122169 -0.475758
10.900000 0.400000 0.504784 0.129431 0.033440 0.454700
10.900000 0.400000 1.614955 0.021920 0.122338 -0.477612
10.900000 0.405000 0.500570 0.130322 0.033218 0.455699
10.900000 0.405000 1.616047 0.021873 0.122502 -0.479413
10.900000 0.410000 0.496459 0.131199 0.033002 0.456652
10.900000 0.410000 1.617106 0.021828 0.122661 -0.481163
10.900000 0.415000 0.492447 0.132062 0.032791 0.457561
10.900000 0.415000 1.618134 0.021785 0.122816 -0.482864
10.900000 0.420000 0.488531 0.132911 0.032585 0.458429
10.900000 0.420000 1.619132 0.021742 0.122967 -0.484518
10.900000 0.420000 1.619132 0.021742 0.122967 -0.484519
10.900000 0.425000 0.484707 0.133747 0.032384 0.459258
10.900000 0.425000 1.620102 0.021701 0.123114 -0.486128
10.900000 0.430000 0.480972 0.134569 0.032188 0.460050
10.900000 0.430000 1.621044 0.021661 0.123257 -0.487695
10.900000 0.435000 0.477323 0.135379 0.031996 0.460806
10.900000 0.435000 0.477324 0.135379 0.031996 0.460806
10.900000 0.435000 1.621959 0.021622 0.123396 -0.489220
10.900000 0.440000 0.473757 0.136177 0.031809 0.461529
10.900000 0.440000 1.622850 0.021585 0.123531 -0.490706
10.900000 0.445000 0.470271 0.136962 0.031626 0.462219
10.900000 0.445000 1.623716 0.021548 0.123663 -0.492154
10.900000 0.450000 0.466863 0.137735 0.031447 0.462880
10.900000 0.450000 1.624559 0.021512 0.123792 -0.493565
10.900000 0.455000 0.463529 0.138497 0.031272 0.463511
10.900000 0.455000 1.625380 0.021478 0.123918 -0.494941
10.900000 0.460000 0.460267 0.139247 0.031101 0.464114
10.900000 0.460000 1.626180 0.021444 0.124040 -0.496283
10.900000 0.465000 0.457076 0.139986 0.030934 0.464692
10.900000 0.465000 1.626959 0.021411 0.124160 -0.497592
10.900000 0.470000 0.453952 0.140714 0.030770 0.465244
10.900000 0.470000 1.627718 0.021379 0.124276 -0.498870
10.900000 0.470000 1.627719 0.021379 0.124276 -0.498870
10.900000 0.475000 0.450894 0.141432 0.030609 0.465772
10.900000 0.475000 1.628459 0.021348 0.124390 -0.500117
10.900000 0.480000 0.447899 0.142139 0.030452 0.466278
10.900000 0.480000 1.629181 0.021318 0.124502 -0.501336
10.900000 0.485000 0.444966 0.142836 0.030298 0.466761
10.900000 0.485000 1.629886 0.021288 0.124610 -0.502526
10.900000 0.490000 0.442093 0.143523 0.030148 0.467224
10.900000 0.490000 1.630573 0.021259 0.124717 -0.503689
10.900000 0.495000 0.439277 0.144201 0.030000 0.467667
10.900000 0.495000 1.631244 0.021231 0.124820 -0.504825
10.900000 0.500000 0.436518 0.144869 0.029855 0.468091
10.900000 0.500000 1.631900 0.021204 0.124922 -0.505936
10.900000 0.505000 0.433813 0.145527 0.029713 0.468497
10.900000 0.505000 1.632540 0.021177 0.125021 -0.507023
10.900000 0.510000 0.431161 0.146176 0.029574 0.468885
10.900000 0.510000 1.633165 0.021151 0.125119 -0.508086
10.900000 0.510000 1.633166 0.021151 0.125119 -0.508086
10.900000 0.515000 0.428560 0.146817 0.029438 0.469257
10.900000 0.515000 1.633777 0.021125 0.125214 -0.509125
10.900000 0.515000 1.633777 0.021125 0.125214 -0.509126
10.900000 0.520000 0.426009 0.147448 0.029304 0.469613
10.900000 0.520000 1.634375 0.021100 0.125307 -0.510143
10.900000 0.525000 0.423506 0.148071 0.029173 0.469954
10.900000 0.525000 1.634959 0.021076 0.125398 -0.511139
10.900000 0.530000 0.421051 0.148686 0.029044 0.470281
10.900000 0.530000 1.635531 0.021052 0.125487 -0.512115
10.900000 0.535000 0.418641 0.149292 0.028917 0.470593
10.900000 0.535000 1.636090 0.021029 0.125575 -0.513070
10.900000 0.540000 0.416276 0.149890 0.028793 0.470892
10.900000 0.540000 1.636637 0.021006 0.125660 -0.514005
10.900000 0.545000 0.413954 0.150480 0.028671 0.471179
10.900000 0.545000 1.637173 0.020984 0.125744 -0.514922
10.900000 0.550000 0.411674 0.151063 0.028552 0.471453
10.900000 0.550000 1.637697 0.020962 0.125826 -0.515820
10.900000 0.555000 0.409434 0.151637 0.028434 0.471715
10.900000 0.555000 0.409435 0.151637 0.028434 0.471716
10.900000 0.555000 1.638211 0.020941 0.125907 -0.516700
10.900000 0.555000 1.638211 0.020941 0.125907 -0.516701
10.900000 0.560000 0.407235 0.152205 0.028319 0.471967
10.900000 0.560000 1.638714 0.020920 0.125986 -0.517564
10.900000 0.565000 0.405075 0.152765 0.028205 0.472207
10.900000 0.565000 1.639206 0.020899 0.126063 -0.518410
10.900000 0.570000 0.402952 0.153317 0.028094 0.472437
10.900000 0.570000 1.639689 0.020879 0.126139 -0.519240
10.900000 0.575000 0.400866 0.153863 0.027984 0.472658
10.900000 0.575000 1.640162 0.020859 0.126214 -0.520054
10.900000 0.580000 0.398816 0.154402 0.027876 0.472868
10.900000 0.580000 1.640626 0.020840 0.126287 -0.520853
10.900000 0.585000 0.396801 0.154934 0.027770 0.473070
10.900000 0.585000 1.641081 0.020821 0.126359 -0.521637
10.900000 0.590000 0.394820 0.155459 0.027666 0.473263
10.900000 0.590000 1.641527 0.020803 0.126430 -0.522406
10.900000 0.595000 0.392872 0.155978 0.027564 0.473448
10.900000 0.595000 1.641965 0.020785 0.126499 -0.523161
10.900000 0.600000 0.390956 0.156490 0.027463 0.473624
10.900000 0.600000 1.642394 0.020767 0.126567 -0.523903
10.900000 0.605000 0.389072 0.156996 0.027364 0.473793
10.900000 0.605000 1.642815 0.020750 0.126633 -0.524631
10.900000 0.610000 0.387219 0.157496 0.027266 0.473954
10.900000 0.610000 1.643229 0.020732 0.126699 -0.525346
10.900000 0.615000 0.385396 0.157989 0.027170 0.474108
10.900000 0.615000 1.643634 0.020716 0.126763 -0.526048
10.900000 0.615000 1.643635 0.020716 0.126763 -0.526048
10.900000 0.620000 0.383603 0.158477 0.027076 0.474255
10.900000 0.620000 1.644033 0.020699 0.126827 -0.526739
10.900000 0.625000 0.381837 0.158959 0.026983 0.474396
10.900000 0.625000 0.381838 0.158959 0.026983 0.474396
10.900000 0.625000 1.644424 0.020683 0.126889 -0.527417
10.900000 0.630000 0.380100 0.159435 0.026891 0.474530
10.900000 0.630000 0.380100 0.159435 0.026891 0.474531
10.900000 0.630000 1.644808 0.020667 0.126950 -0.528083
10.900000 0.635000 0.378390 0.159905 0.026801 0.474659
10.900000 0.635000 0.378391 0.159905 0.026801 0.474659
10.900000 0.635000 1.645185 0.020652 0.127010 -0.528738
10.900000 0.640000 0.376707 0.160370 0.026712 0.474781
10.900000 0.640000 1.645556 0.020636 0.127069 -0.529382
10.900000 0.645000 0.375050 0.160830 0.026625 0.474898
10.900000 0.645000 1.645920 0.020621 0.127127 -0.530015
10.900000 0.650000 0.373418 0.161284 0.026539 0.475009
10.900000 0.650000 0.373419 0.161283 0.026539 0.475009
10.900000 0.650000 0.373419 0.161284 0.026539 0.475009
10.900000 0.650000 1.646278 0.020606 0.127184 -0.530638
10.900000 0.655000 0.371812 0.161732 0.026454 0.475115
10.900000 0.655000 1.646630 0.020592 0.127241 -0.531250
10.900000 0.660000 0.370229 0.162176 0.026370 0.475216
10.900000 0.660000 1.646976 0.020578 0.127296 -0.531853
10.900000 0.665000 0.368671 0.162614 0.026288 0.475313
10.900000 0.665000 1.647316 0.020564 0.127350 -0.532445
10.900000 0.670000 0.367135 0.163047 0.026207 0.475404
10.900000 0.670000 1.647650 0.020550 0.127404 -0.533028
10.900000 0.675000 0.365622 0.163476 0.026127 0.475491
10.900000 0.675000 0.365623 0.163476 0.026127 0.475491
10.900000 0.675000 1.647979 0.020536 0.127456 -0.533602
10.900000 0.680000 0.364132 0.163899 0.026048 0.475574
10.900000 0.680000 1.648302 0.020523 0.127508 -0.534166
10.900000 0.685000 0.362663 0.164318 0.025971 0.475653
10.900000 0.685000 1.648621 0.020510 0.127559 -0.534722
10.900000 0.690000 0.361216 0.164732 0.025894 0.475728
10.900000 0.690000 1.648934 0.020497 0.127610 -0.535269
10.900000 0.695000 0.359789 0.165141 0.025819 0.475798
10.900000 0.695000 0.359789 0.165141 0.025819 0.475799
10.900000 0.695000 1.649242 0.020484 0.127659 -0.535808
10.900000 0.700000 0.358383 0.165546 0.025744 0.475866
10.900000 0.700000 1.649545 0.020472 0.127708 -0.536338
10.900000 0.705000 0.356996 0.165947 0.025671 0.475929
10.900000 0.705000 1.649843 0.020460 0.127756 -0.536860
10.900000 0.710000 0.355630 0.166343 0.025598 0.475989
10.900000 0.710000 1.650137 0.020448 0.127803 -0.537375
10.900000 0.715000 0.354282 0.166734 0.025527 0.476046
10.900000 0.715000 1.650426 0.020436 0.127849 -0.537881
10.900000 0.720000 0.352953 0.167122 0.025457 0.476100
10.900000 0.720000 1.650710 0.020424 0.127895 -0.538381
10.900000 0.725000 0.351642 0.167505 0.025387 0.476151
10.900000 0.725000 1.650990 0.020413 0.127940 -0.538872
10.900000 0.725000 1.650991 0.020413 0.127940 -0.538872
10.900000 0.730000 0.350350 0.167884 0.025319 0.476198
10.900000 0.730000 1.651267 0.020401 0.127985 -0.539357
10.900000 0.735000 0.349075 0.168259 0.025251 0.476243
10.900000 0.735000 1.651538 0.020390 0.128029 -0.539834
10.900000 0.740000 0.347817 0.168630 0.025184 0.476285
10.900000 0.740000 1.651806 0.020379 0.128072 -0.540305
10.900000 0.745000 0.346576 0.168997 0.025118 0.476325
10.900000 0.745000 1.652070 0.020368 0.128115 -0.540769
10.900000 0.750000 0.345352 0.169361 0.025053 0.476362
10.900000 0.750000 1.652330 0.020358 0.128157 -0.541226
10.900000 0.755000 0.344144 0.169720 0.024989 0.476396
10.900000 0.755000 1.652586 0.020347 0.128198 -0.541677
10.900000 0.760000 0.342952 0.170076 0.024926 0.476428
10.900000 0.760000 1.652839 0.020337 0.128239 -0.542121
10.900000 0.765000 0.341775 0.170428 0.024863 0.476458
10.900000 0.765000 1.653087 0.020327 0.128279 -0.542559
10.900000 0.770000 0.340614 0.170776 0.024801 0.476486
10.900000 0.770000 1.653333 0.020317 0.128319 -0.542991
10.900000 0.775000 0.339468 0.171121 0.024740 0.476511
10.900000 0.775000 1.653574 0.020307 0.128358 -0.543418
10.900000 0.775000 1.653575 0.020307 0.128358 -0.543418
10.900000 0.780000 0.338337 0.171462 0.024680 0.476535
10.900000 0.780000 1.653813 0.020297 0.128397 -0.543838
10.900000 0.785000 0.337220 0.171800 0.024621 0.476556
10.900000 0.785000 1.654048 0.020287 0.128435 -0.544253
10.900000 0.790000 0.336117 0.172134 0.024562 0.476576
10.900000 0.790000 1.654280 0.020278 0.128473 -0.544662
10.900000 0.795000 0.335028 0.172465 0.024504 0.476593
10.900000 0.795000 1.654508 0.020269 0.128510 -0.545065
10.900000 0.800000 0.333953 0.172793 0.024447 0.476609
10.900000 0.800000 1.654734 0.020259 0.128546 -0.545464
10.900000 0.805000 0.332891 0.173117 0.024390 0.476624
10.900000 0.805000 1.654956 0.020250 0.128582 -0.545857
10.900000 0.810000 0.331842 0.173438 0.024334 0.476636
10.900000 0.810000 1.655176 0.020241 0.128618 -0.546245
10.900000 0.815000 0.330807 0.173756 0.024279 0.476648
10.900000 0.815000 1.655392 0.020233 0.128653 -0.546627
10.900000 0.820000 0.329783 0.174071 0.024224 0.476657
10.900000 0.820000 1.655606 0.020224 0.128688 -0.547005
10.900000 0.825000 0.328773 0.174382 0.024171 0.476665
10.900000 0.825000 1.655816 0.020215 0.128722 -0.547378
10.900000 0.830000 0.327774 0.174691 0.024117 0.476672
10.900000 0.830000 1.656024 0.020207 0.128756 -0.547746
10.900000 0.835000 0.326788 0.174997 0.024065 0.476677
10.900000 0.835000 1.656229 0.020198 0.128790 -0.548110
10.900000 0.835000 1.656230 0.020198 0.128790 -0.548110
10.900000 0.840000 0.325813 0.175299 0.024012 0.476681
10.900000 0.840000 0.325814 0.175299 0.024012 0.476681
10.900000 0.840000 1.656432 0.020190 0.128823 -0.548469
10.900000 0.845000 0.324850 0.175599 0.023961 0.476684
10.900000 0.845000 0.324851 0.175599 0.023961 0.476684
10.900000 0.845000 1.656632 0.020182 0.128855 -0.548823
10.900000 0.850000 0.323899 0.175896 0.023910 0.476685
10.900000 0.850000 1.656829 0.020174 0.128887 -0.549173
10.900000 0.850000 1.656829 0.020174 0.128887 -0.549174
10.900000 0.855000 0.322958 0.176190 0.023860 0.476686
10.900000 0.855000 1.657024 0.020166 0.128919 -0.549519
10.900000 0.860000 0.322029 0.176481 0.023810 0.476685
10.900000 0.860000 1.657217 0.020158 0.128951 -0.549861
10.900000 0.865000 0.321110 0.176770 0.023761 0.476683
10.900000 0.865000 1.657407 0.020150 0.128982 -0.550198
10.900000 0.870000 0.320202 0.177055 0.023712 0.476680
10.900000 0.870000 1.657594 0.020143 0.129012 -0.550531
10.900000 0.875000 0.319305 0.177339 0.023664 0.476676
10.900000 0.875000 1.657780 0.020135 0.129043 -0.550860
10.900000 0.880000 0.318417 0.177619 0.023617 0.476671
10.900000 0.880000 1.657963 0.020128 0.129073 -0.551186
10.900000 0.885000 0.317540 0.177897 0.023570 0.476665
10.900000 0.885000 1.658143 0.020120 0.129102 -0.551507
10.900000 0.885000 1.658144 0.020120 0.129102 -0.551507
10.900000 0.890000 0.316673 0.178172 0.023523 0.476658
10.900000 0.890000 0.316673 0.178172 0.023523 0.476659
10.900000 0.890000 1.658322 0.020113 0.129131 -0.551825
10.900000 0.895000 0.315815 0.178445 0.023477 0.476651
10.900000 0.895000 1.658498 0.020106 0.129160 -0.552138
10.900000 0.895000 1.658499 0.020106 0.129160 -0.552138
10.900000 0.900000 0.314967 0.178715 0.023432 0.476642
10.900000 0.900000 1.658673 0.020099 0.129189 -0.552448
10.900000 0.900000 1.658673 0.020099 0.129189 -0.552449
10.900000 0.905000 0.314129 0.178983 0.023387 0.476633
10.900000 0.905000 1.658845 0.020092 0.129217 -0.552755
10.900000 0.910000 0.313299 0.179248 0.023342 0.476623
10.900000 0.910000 1.659015 0.020085 0.129245 -0.553058
10.900000 0.915000 0.312479 0.179511 0.023298 0.476612
10.900000 0.915000 1.659183 0.020078 0.129273 -0.553357
10.900000 0.915000 1.659183 0.020078 0.129273 -0.553358
10.900000 0.920000 0.311668 0.179771 0.023255 0.476600
10.900000 0.920000 1.659349 0.020071 0.129300 -0.553654
10.900000 0.920000 1.659350 0.020071 0.129300 -0.553654
10.900000 0.925000 0.310866 0.180029 0.023211 0.476588
10.900000 0.925000 1.659514 0.020065 0.129327 -0.553946
10.900000 0.930000 0.310072 0.180285 0.023169 0.476575
10.900000 0.930000 1.659676 0.020058 0.129353 -0.554236
10.900000 0.935000 0.309287 0.180539 0.023127 0.476561
10.900000 0.935000 0.309287 0.180539 0.023127 0.476562
10.900000 0.935000 1.659836 0.020052 0.129380 -0.554522
10.900000 0.935000 1.659837 0.020052 0.129380 -0.554522
10.900000 0.940000 0.308510 0.180790 0.023085 0.476547
10.900000 0.940000 1.659995 0.020045 0.129406 -0.554805
10.900000 0.945000 0.307742 0.181039 0.023043 0.476532
10.900000 0.945000 1.660152 0.020039 0.129432 -0.555084
10.900000 0.950000 0.306981 0.181286 0.023002 0.476517
10.900000 0.950000 1.660307 0.020032 0.129457 -0.555361
10.900000 0.955000 0.306229 0.181531 0.022962 0.476501
10.900000 0.955000 1.660460 0.020026 0.129482 -0.555635
10.900000 0.960000 0.305485 0.181774 0.022922 0.476484
10.900000 0.960000 0.305485 0.181774 0.022922 0.476485
10.900000 0.960000 1.660612 0.020020 0.129507 -0.555905
10.900000 0.965000 0.304748 0.182014 0.022882 0.476467
10.900000 0.965000 0.304748 0.182014 0.022882 0.476468
10.900000 0.965000 1.660762 0.020014 0.129532 -0.556173
10.900000 0.970000 0.304019 0.182252 0.022843 0.476450
10.900000 0.970000 1.660910 0.020008 0.129556 -0.556438
10.900000 0.975000 0.303298 0.182489 0.022804 0.476432
10.900000 0.975000 1.661056 0.020002 0.129580 -0.556700
10.900000 0.980000 0.302584 0.182723 0.022765 0.476413
10.900000 0.980000 0.302584 0.182723 0.022765 0.476414
10.900000 0.980000 1.661201 0.019996 0.129604 -0.556959
10.900000 0.985000 0.301877 0.182955 0.022727 0.476395
10.900000 0.985000 1.661345 0.019990 0.129628 -0.557215
10.900000 0.990000 0.301178 0.183186 0.022690 0.476375
10.900000 0.990000 1.661487 0.019985 0.129651 -0.557469
10.900000 0.995000 0.300485 0.183414 0.022652 0.476356
10.900000 0.995000 1.661627 0.019979 0.129674 -0.557720
10.900000 1.000000 0.299800 0.183641 0.022615 0.476336
10.900000 1.000000 1.661766 0.019973 0.129697 -0.557968
10.900000 1.005000 0.299121 0.183865 0.022579 0.476315
10.900000 1.005000 1.661903 0.019968 0.129720 -0.558214
10.900000 1.010000 0.298449 0.184088 0.022542 0.476294
10.900000 1.010000 0.298450 0.184088 0.022542 0.476294
10.900000 1.010000 1.662039 0.019962 0.129742 -0.558457
10.900000 1.015000 0.297784 0.184309 0.022506 0.476273
10.900000 1.015000 0.297785 0.184309 0.022506 0.476273
10.900000 1.015000 1.662173 0.019957 0.129764 -0.558698
10.900000 1.020000 0.297126 0.184528 0.022471 0.476252
10.900000 1.020000 1.662306 0.019951 0.129786 -0.558936
10.900000 1.025000 0.296474 0.184745 0.022435 0.476230
10.900000 1.025000 1.662438 0.019946 0.129808 -0.559172
10.900000 1.030000 0.295828 0.184960 0.022401 0.476208
10.900000 1.030000 1.662568 0.019941 0.129830 -0.559405
10.900000 1.035000 0.295189 0.185174 0.022366 0.476185
10.900000 1.035000 1.662697 0.019935 0.129851 -0.559636
10.900000 1.035000 1.662697 0.019935 0.129851 -0.559637
10.900000 1.040000 0.294556 0.185385 0.022332 0.476163
10.900000 1.040000 1.662824 0.019930 0.129872 -0.559865
10.900000 1.040000 1.662825 0.019930 0.129872 -0.559865
10.900000 1.045000 0.293929 0.185596 0.022298 0.476140
10.900000 1.045000 1.662951 0.019925 0.129893 -0.560092
10.900000 1.050000 0.293308 0.185804 0.022264 0.476117
10.900000 1.050000 1.663076 0.019920 0.129913 -0.560316
10.900000 1.055000 0.292693 0.186011 0.022231 0.476093
10.900000 1.055000 1.663199 0.019915 0.129934 -0.560538
10.900000 1.060000 0.292084 0.186216 0.022198 0.476069
10.900000 1.060000 1.663322 0.019910 0.129954 -0.560758
10.900000 1.065000 0.291480 0.186419 0.022165 0.476046
10.900000 1.065000 1.663443 0.019905 0.129974 -0.560975
10.900000 1.070000 0.290882 0.186621 0.022133 0.476022
10.900000 1.070000 1.663563 0.019900 0.129994 -0.561191
